session_id,timestamp,valid_data,activation,scl_avg
63727700-2c39-11f1-8080-808080808080,1774876102,true,false,15.896027565002441
63727700-2c39-11f1-8080-808080808080,1774876102,true,true,15.934154510498047
63727700-2c39-11f1-8080-808080808080,1774876107,true,false,15.984843254089355
63727700-2c39-11f1-8080-808080808080,1774876107,true,false,16.04391098022461
63727700-2c39-11f1-8080-808080808080,1774876107,true,false,16.115989685058594
63727700-2c39-11f1-8080-808080808080,1774876107,true,false,16.176897048950195
63727700-2c39-11f1-8080-808080808080,1774876107,true,true,16.247760772705078
63727700-2c39-11f1-8080-808080808080,1774876112,true,false,16.32984161376953
63727700-2c39-11f1-8080-808080808080,1774876112,true,false,16.41168212890625
63727700-2c39-11f1-8080-808080808080,1774876112,true,true,16.508041381835938
63727700-2c39-11f1-8080-808080808080,1774876112,true,false,16.5935115814209
63727700-2c39-11f1-8080-808080808080,1774876112,true,false,16.687305450439453
63727700-2c39-11f1-8080-808080808080,1774876117,true,false,16.77928924560547
63727700-2c39-11f1-8080-808080808080,1774876117,true,false,16.8618221282959
63727700-2c39-11f1-8080-808080808080,1774876117,true,true,16.961532592773438
63727700-2c39-11f1-8080-808080808080,1774876117,true,false,17.04065704345703
63727700-2c39-11f1-8080-808080808080,1774876117,true,false,17.11341667175293
63727700-2c39-11f1-8080-808080808080,1774876122,true,false,17.177223205566406
63727700-2c39-11f1-8080-808080808080,1774876122,true,false,17.235301971435547
63727700-2c39-11f1-8080-808080808080,1774876122,true,false,17.295568466186523
63727700-2c39-11f1-8080-808080808080,1774876122,true,false,17.34078598022461
63727700-2c39-11f1-8080-808080808080,1774876122,true,false,17.392736434936523
63727700-2c39-11f1-8080-808080808080,1774876127,true,false,17.44854736328125
63727700-2c39-11f1-8080-808080808080,1774876127,true,true,17.5185604095459
63727700-2c39-11f1-8080-808080808080,1774876127,true,false,17.574068069458008
63727700-2c39-11f1-8080-808080808080,1774876127,true,false,17.632366180419922
63727700-2c39-11f1-8080-808080808080,1774876127,true,false,17.693798065185547
63727700-2c39-11f1-8080-808080808080,1774876132,true,true,17.757625579833984
63727700-2c39-11f1-8080-808080808080,1774876132,true,false,17.839738845825195
63727700-2c39-11f1-8080-808080808080,1774876132,true,false,17.90472412109375
63727700-2c39-11f1-8080-808080808080,1774876132,true,false,17.967348098754883
63727700-2c39-11f1-8080-808080808080,1774876132,true,false,18.026947021484375
63727700-2c39-11f1-8080-808080808080,1774876137,true,true,18.083406448364258
63727700-2c39-11f1-8080-808080808080,1774876137,true,false,18.141559600830078
63727700-2c39-11f1-8080-808080808080,1774876137,true,false,18.186464309692383
63727700-2c39-11f1-8080-808080808080,1774876137,true,false,18.215394973754883
63727700-2c39-11f1-8080-808080808080,1774876137,true,false,18.2375431060791
63727700-2c39-11f1-8080-808080808080,1774876142,true,true,18.259502410888672
63727700-2c39-11f1-8080-808080808080,1774876142,true,false,18.29300880432129
63727700-2c39-11f1-8080-808080808080,1774876142,true,false,18.326616287231445
63727700-2c39-11f1-8080-808080808080,1774876142,true,false,18.36844825744629
63727700-2c39-11f1-8080-808080808080,1774876142,true,false,18.414688110351562
63727700-2c39-11f1-8080-808080808080,1774876147,true,false,18.46523666381836
63727700-2c39-11f1-8080-808080808080,1774876147,true,false,18.543031692504883
63727700-2c39-11f1-8080-808080808080,1774876147,true,false,18.616497039794922
63727700-2c39-11f1-8080-808080808080,1774876147,true,false,18.70305633544922
63727700-2c39-11f1-8080-808080808080,1774876147,true,false,18.794057846069336
63727700-2c39-11f1-8080-808080808080,1774876152,true,false,18.885173797607422
63727700-2c39-11f1-8080-808080808080,1774876152,true,false,18.999494552612305
63727700-2c39-11f1-8080-808080808080,1774876152,true,false,19.09807777404785
63727700-2c39-11f1-8080-808080808080,1774876152,true,false,19.198314666748047
63727700-2c39-11f1-8080-808080808080,1774876152,true,false,19.295673370361328
63727700-2c39-11f1-8080-808080808080,1774876157,true,false,19.412179946899414
63727700-2c39-11f1-8080-808080808080,1774876157,true,false,19.50640869140625
63727700-2c39-11f1-8080-808080808080,1774876157,true,false,19.598941802978516
63727700-2c39-11f1-8080-808080808080,1774876157,true,false,19.682985305786133
63727700-2c39-11f1-8080-808080808080,1774876157,true,true,19.75908088684082
63727700-2c39-11f1-8080-808080808080,1774876162,true,false,19.845369338989258
63727700-2c39-11f1-8080-808080808080,1774876162,true,true,19.902502059936523
63727700-2c39-11f1-8080-808080808080,1774876162,true,false,19.944849014282227
63727700-2c39-11f1-8080-808080808080,1774876162,true,false,19.975807189941406
63727700-2c39-11f1-8080-808080808080,1774876162,true,false,19.99617576599121
63727700-2c39-11f1-8080-808080808080,1774876168,true,false,20.006921768188477
63727700-2c39-11f1-8080-808080808080,1774876168,true,false,20.006967544555664
63727700-2c39-11f1-8080-808080808080,1774876168,true,false,19.98746109008789
