timestamp;bpm;source
2026-02-03T22:32:15.000Z;58;rest
2026-02-03T22:37:15.000Z;61;rest
2026-02-03T22:42:15.000Z;62;rest
2026-02-03T22:47:15.000Z;60;rest
2026-02-03T22:52:15.000Z;61;rest
2026-02-03T22:57:15.000Z;62;rest
2026-02-03T23:02:15.000Z;59;rest
2026-02-03T23:07:15.000Z;59;rest
2026-02-03T23:12:15.000Z;58;rest
2026-02-03T23:17:15.000Z;60;rest
2026-02-03T23:22:15.000Z;59;rest
2026-02-03T23:27:15.000Z;58;rest
2026-02-03T23:32:15.000Z;58;rest
2026-02-03T23:37:15.000Z;62;rest
2026-02-03T23:42:15.000Z;58;rest
2026-02-03T23:47:15.000Z;59;rest
2026-02-03T23:52:15.000Z;59;rest
2026-02-03T23:57:15.000Z;58;rest
2026-02-04T00:02:15.000Z;57;rest
2026-02-04T00:07:15.000Z;57;rest
2026-02-04T00:12:15.000Z;57;rest
2026-02-04T00:17:15.000Z;59;rest
2026-02-04T00:22:15.000Z;58;rest
2026-02-04T00:27:15.000Z;59;rest
2026-02-04T00:32:15.000Z;60;rest
2026-02-04T00:37:15.000Z;59;rest
2026-02-04T00:42:15.000Z;60;rest
2026-02-04T00:47:15.000Z;59;rest
2026-02-04T00:52:15.000Z;57;rest
2026-02-04T00:57:15.000Z;57;rest
2026-02-04T01:02:15.000Z;57;rest
2026-02-04T01:07:15.000Z;57;rest
2026-02-04T01:12:15.000Z;58;rest
2026-02-04T01:17:15.000Z;58;rest
2026-02-04T01:22:15.000Z;57;rest
2026-02-04T01:27:15.000Z;58;rest
2026-02-04T01:32:15.000Z;60;rest
2026-02-04T01:37:15.000Z;60;rest
2026-02-04T01:42:15.000Z;58;rest
2026-02-04T01:46:31.000Z;59;rest
2026-02-04T01:51:31.000Z;59;rest
2026-02-04T01:56:31.000Z;60;rest
2026-02-04T02:01:31.000Z;59;rest
2026-02-04T02:06:31.000Z;58;rest
2026-02-04T02:24:30.000Z;58;awake
2026-02-04T02:24:59.000Z;61;awake
2026-02-04T02:25:17.000Z;59;awake
2026-02-04T02:29:32.000Z;60;awake
2026-02-04T02:35:13.000Z;60;awake
2026-02-04T02:35:36.000Z;59;awake
2026-02-04T02:35:40.000Z;61;awake
2026-02-04T02:36:31.000Z;65;rest
2026-02-04T02:41:31.000Z;61;rest
2026-02-04T02:46:31.000Z;61;rest
2026-02-04T02:52:15.000Z;58;rest
2026-02-04T02:57:15.000Z;57;rest
2026-02-04T03:02:15.000Z;56;rest
2026-02-04T03:07:15.000Z;57;rest
2026-02-04T03:12:15.000Z;57;rest
2026-02-04T03:17:15.000Z;56;rest
2026-02-04T03:22:15.000Z;56;rest
2026-02-04T03:27:15.000Z;57;rest
2026-02-04T03:32:15.000Z;57;rest
2026-02-04T03:37:15.000Z;57;rest
2026-02-04T03:42:15.000Z;58;rest
2026-02-04T03:47:15.000Z;58;rest
2026-02-04T03:52:15.000Z;59;rest
2026-02-04T03:57:15.000Z;60;rest
2026-02-04T04:02:15.000Z;60;rest
2026-02-04T04:07:15.000Z;59;rest
2026-02-04T04:12:15.000Z;58;rest
2026-02-04T04:17:15.000Z;57;rest
2026-02-04T04:22:15.000Z;57;rest
2026-02-04T04:27:15.000Z;57;rest
2026-02-04T04:32:15.000Z;56;rest
2026-02-04T04:37:15.000Z;56;rest
2026-02-04T04:42:15.000Z;57;rest
2026-02-04T04:47:15.000Z;56;rest
2026-02-04T04:52:15.000Z;57;rest
2026-02-04T04:57:15.000Z;57;rest
2026-02-04T05:02:15.000Z;58;rest
2026-02-04T05:07:15.000Z;59;rest
2026-02-04T05:12:15.000Z;59;rest
2026-02-04T05:17:15.000Z;60;rest
2026-02-04T05:20:53.000Z;59;rest
2026-02-04T05:25:53.000Z;58;rest
2026-02-04T05:30:53.000Z;58;rest
2026-02-04T05:35:53.000Z;58;rest
2026-02-04T05:40:53.000Z;58;rest
2026-02-04T05:59:01.000Z;88;awake
2026-02-04T05:59:41.000Z;78;awake
2026-02-04T06:00:02.000Z;83;awake
2026-02-04T06:07:51.000Z;72;awake
2026-02-04T06:08:33.000Z;76;awake
2026-02-04T06:09:31.000Z;85;awake
2026-02-04T06:14:30.000Z;112;awake
2026-02-04T06:14:32.000Z;104;awake
2026-02-04T06:14:34.000Z;108;awake
2026-02-04T06:16:46.000Z;100;awake
2026-02-04T06:16:47.000Z;97;awake
2026-02-04T06:16:52.000Z;98;awake
2026-02-04T06:37:08.000Z;86;awake
2026-02-04T06:37:43.000Z;82;awake
2026-02-04T06:38:03.000Z;89;awake
2026-02-04T06:44:00.700Z;81;workout
2026-02-04T06:44:05.700Z;82;workout
2026-02-04T06:44:10.700Z;82;workout
2026-02-04T06:44:15.700Z;83;workout
2026-02-04T06:44:20.700Z;83;workout
2026-02-04T06:44:25.700Z;82;workout
2026-02-04T06:44:30.700Z;82;workout
2026-02-04T06:44:35.700Z;81;workout
2026-02-04T06:44:40.700Z;82;workout
2026-02-04T06:44:45.700Z;82;workout
2026-02-04T06:44:50.700Z;83;workout
2026-02-04T06:44:55.700Z;83;workout
2026-02-04T06:45:00.700Z;83;workout
2026-02-04T06:45:05.700Z;83;workout
2026-02-04T06:45:10.700Z;83;workout
2026-02-04T06:45:15.700Z;83;workout
2026-02-04T06:45:20.700Z;83;workout
2026-02-04T06:45:25.700Z;83;workout
2026-02-04T06:45:30.700Z;83;workout
2026-02-04T06:45:35.700Z;82;workout
2026-02-04T06:45:40.700Z;82;workout
2026-02-04T06:45:45.700Z;82;workout
2026-02-04T06:45:50.700Z;82;workout
2026-02-04T06:45:55.700Z;82;workout
2026-02-04T06:46:00.700Z;82;workout
2026-02-04T06:46:05.700Z;82;workout
2026-02-04T06:46:10.700Z;82;workout
2026-02-04T06:46:15.700Z;82;workout
2026-02-04T06:46:20.700Z;82;workout
2026-02-04T06:46:25.700Z;81;workout
2026-02-04T06:46:30.700Z;81;workout
2026-02-04T06:46:35.700Z;81;workout
2026-02-04T06:46:40.700Z;81;workout
2026-02-04T06:46:45.700Z;81;workout
2026-02-04T06:46:50.700Z;81;workout
2026-02-04T06:46:55.700Z;82;workout
2026-02-04T06:47:00.700Z;82;workout
2026-02-04T06:47:05.700Z;82;workout
2026-02-04T06:47:10.700Z;83;workout
2026-02-04T06:47:15.700Z;82;workout
2026-02-04T06:47:20.700Z;81;workout
2026-02-04T06:47:25.700Z;81;workout
2026-02-04T06:47:30.700Z;80;workout
2026-02-04T06:47:35.700Z;79;workout
2026-02-04T06:47:40.700Z;79;workout
2026-02-04T06:47:45.700Z;78;workout
2026-02-04T06:47:50.700Z;78;workout
2026-02-04T06:47:55.700Z;78;workout
2026-02-04T06:48:00.700Z;78;workout
2026-02-04T06:48:05.700Z;78;workout
2026-02-04T06:48:10.700Z;78;workout
2026-02-04T06:48:15.700Z;78;workout
2026-02-04T06:48:20.700Z;77;workout
2026-02-04T06:48:25.700Z;77;workout
2026-02-04T06:48:30.700Z;77;workout
2026-02-04T06:48:35.700Z;77;workout
2026-02-04T06:48:40.700Z;78;workout
2026-02-04T06:48:45.700Z;78;workout
2026-02-04T06:48:50.700Z;78;workout
2026-02-04T06:48:55.700Z;78;workout
2026-02-04T06:49:00.700Z;78;workout
2026-02-04T06:49:05.700Z;78;workout
2026-02-04T06:49:10.700Z;78;workout
2026-02-04T06:49:15.700Z;78;workout
2026-02-04T06:49:20.700Z;78;workout
2026-02-04T06:49:25.700Z;78;workout
2026-02-04T06:49:30.700Z;78;workout
2026-02-04T06:49:35.700Z;77;workout
2026-02-04T06:49:40.700Z;77;workout
2026-02-04T06:49:45.700Z;77;workout
2026-02-04T06:49:50.700Z;78;workout
2026-02-04T06:49:55.700Z;79;workout
2026-02-04T07:00:49.000Z;89;awake
2026-02-04T07:00:53.000Z;84;awake
2026-02-04T07:10:08.000Z;77;awake
2026-02-04T07:10:24.000Z;82;awake
2026-02-04T07:10:48.000Z;79;awake
2026-02-04T07:20:24.000Z;77;awake
2026-02-04T07:20:42.000Z;79;awake
2026-02-04T07:30:19.000Z;73;awake
2026-02-04T07:30:23.000Z;74;awake
2026-02-04T07:31:00.000Z;72;awake
2026-02-04T07:40:13.000Z;71;awake
2026-02-04T07:40:14.000Z;72;awake
2026-02-04T07:40:25.000Z;72;awake
2026-02-04T07:45:39.000Z;72;awake
2026-02-04T07:45:58.000Z;73;awake
2026-02-04T07:46:30.000Z;70;awake
2026-02-04T07:58:44.000Z;66;awake
2026-02-04T07:58:46.000Z;64;awake
2026-02-04T07:58:50.000Z;67;awake
2026-02-04T08:01:48.000Z;68;awake
2026-02-04T08:01:54.000Z;69;awake
2026-02-04T08:01:56.000Z;67;awake
2026-02-04T08:07:02.000Z;66;awake
2026-02-04T08:07:08.000Z;65;awake
2026-02-04T08:07:22.000Z;68;awake
2026-02-04T08:10:10.000Z;66;awake
2026-02-04T08:10:13.000Z;67;awake
2026-02-04T08:10:15.000Z;68;awake
2026-02-04T08:12:31.000Z;66;awake
2026-02-04T08:12:38.000Z;66;awake
2026-02-04T08:12:39.000Z;65;awake
2026-02-04T08:15:10.000Z;69;awake
2026-02-04T08:15:15.000Z;70;awake
2026-02-04T08:15:31.000Z;71;awake
2026-02-04T08:20:41.000Z;67;awake
2026-02-04T08:21:26.000Z;64;awake
2026-02-04T08:21:30.000Z;65;awake
2026-02-04T08:27:39.000Z;65;awake
2026-02-04T08:32:03.000Z;63;awake
2026-02-04T08:32:06.000Z;62;awake
2026-02-04T08:32:07.000Z;64;awake
2026-02-04T08:35:41.000Z;66;awake
2026-02-04T08:35:42.000Z;65;awake
2026-02-04T08:35:48.000Z;64;awake
2026-02-04T08:39:19.000Z;66;awake
2026-02-04T08:39:28.000Z;64;awake
2026-02-04T08:39:30.000Z;63;awake
2026-02-04T08:43:17.000Z;63;awake
2026-02-04T08:43:34.000Z;62;awake
2026-02-04T08:43:35.000Z;63;awake
2026-02-04T09:01:59.500Z;93;workout
2026-02-04T09:02:04.500Z;93;workout
2026-02-04T09:02:09.500Z;94;workout
2026-02-04T09:02:14.500Z;94;workout
2026-02-04T09:02:19.500Z;95;workout
2026-02-04T09:02:24.500Z;95;workout
2026-02-04T09:02:29.500Z;96;workout
2026-02-04T09:02:34.500Z;97;workout
2026-02-04T09:02:39.500Z;97;workout
2026-02-04T09:02:44.500Z;97;workout
2026-02-04T09:02:49.500Z;97;workout
2026-02-04T09:02:54.500Z;97;workout
2026-02-04T09:02:59.500Z;96;workout
2026-02-04T09:03:04.500Z;96;workout
2026-02-04T09:03:09.500Z;96;workout
2026-02-04T09:03:14.500Z;96;workout
2026-02-04T09:03:19.500Z;96;workout
2026-02-04T09:03:24.500Z;96;workout
2026-02-04T09:03:29.500Z;96;workout
2026-02-04T09:03:34.500Z;96;workout
2026-02-04T09:03:39.500Z;95;workout
2026-02-04T09:03:44.500Z;95;workout
2026-02-04T09:03:49.500Z;95;workout
2026-02-04T09:03:54.500Z;94;workout
2026-02-04T09:03:59.500Z;94;workout
2026-02-04T09:04:04.500Z;93;workout
2026-02-04T09:04:09.500Z;92;workout
2026-02-04T09:04:14.500Z;92;workout
2026-02-04T09:04:19.500Z;92;workout
2026-02-04T09:04:24.500Z;92;workout
2026-02-04T09:04:29.500Z;92;workout
2026-02-04T09:04:34.500Z;92;workout
2026-02-04T09:04:39.500Z;92;workout
2026-02-04T09:04:44.500Z;93;workout
2026-02-04T09:04:49.500Z;93;workout
2026-02-04T09:04:54.500Z;93;workout
2026-02-04T09:04:59.500Z;93;workout
2026-02-04T09:05:04.500Z;93;workout
2026-02-04T09:05:09.500Z;93;workout
2026-02-04T09:05:14.500Z;94;workout
2026-02-04T09:05:19.500Z;95;workout
2026-02-04T09:05:24.500Z;96;workout
2026-02-04T09:05:29.500Z;96;workout
2026-02-04T09:05:34.500Z;97;workout
2026-02-04T09:05:39.500Z;97;workout
2026-02-04T09:05:44.500Z;97;workout
2026-02-04T09:05:49.500Z;98;workout
2026-02-04T09:05:54.500Z;98;workout
2026-02-04T09:05:59.500Z;98;workout
2026-02-04T09:06:04.500Z;97;workout
2026-02-04T09:06:09.500Z;97;workout
2026-02-04T09:06:14.500Z;97;workout
2026-02-04T09:06:19.500Z;98;workout
2026-02-04T09:06:24.500Z;99;workout
2026-02-04T09:06:29.500Z;98;workout
2026-02-04T09:06:34.500Z;97;workout
2026-02-04T09:06:39.500Z;95;workout
2026-02-04T09:06:44.500Z;94;workout
2026-02-04T09:06:49.500Z;94;workout
2026-02-04T09:06:54.500Z;93;workout
2026-02-04T09:06:59.500Z;91;workout
2026-02-04T09:07:04.500Z;90;workout
2026-02-04T09:07:09.500Z;90;workout
2026-02-04T09:07:14.500Z;91;workout
2026-02-04T09:07:19.500Z;91;workout
2026-02-04T09:07:24.500Z;92;workout
2026-02-04T09:07:29.500Z;93;workout
2026-02-04T09:07:34.500Z;93;workout
2026-02-04T09:07:39.500Z;92;workout
2026-02-04T09:07:44.500Z;93;workout
2026-02-04T09:07:49.500Z;93;workout
2026-02-04T09:07:54.500Z;94;workout
2026-02-04T09:07:59.500Z;94;workout
2026-02-04T09:08:04.500Z;94;workout
2026-02-04T09:08:09.500Z;94;workout
2026-02-04T09:08:14.500Z;93;workout
2026-02-04T09:08:19.500Z;94;workout
2026-02-04T09:29:03.000Z;76;awake
2026-02-04T09:29:48.000Z;80;awake
2026-02-04T09:30:20.000Z;73;awake
2026-02-04T09:48:46.000Z;82;awake
2026-02-04T09:48:47.000Z;81;awake
2026-02-04T09:48:50.000Z;80;awake
2026-02-04T10:08:45.000Z;74;awake
2026-02-04T10:08:47.000Z;71;awake
2026-02-04T10:08:50.000Z;71;awake
2026-02-04T10:15:08.000Z;74;awake
2026-02-04T10:15:21.000Z;72;awake
2026-02-04T10:15:42.000Z;72;awake
2026-02-04T10:22:21.000Z;86;awake
2026-02-04T10:23:11.000Z;88;awake
2026-02-04T10:23:13.000Z;91;awake
2026-02-04T10:27:13.000Z;102;awake
2026-02-04T10:27:20.000Z;97;awake
2026-02-04T10:27:52.000Z;87;awake
2026-02-04T10:33:08.000Z;104;awake
2026-02-04T10:33:09.000Z;100;awake
2026-02-04T10:33:31.000Z;93;awake
2026-02-04T10:37:36.000Z;101;awake
2026-02-04T10:37:47.000Z;97;awake
2026-02-04T10:37:49.000Z;93;awake
2026-02-04T10:42:47.000Z;136;awake
2026-02-04T10:43:00.000Z;128;awake
2026-02-04T10:43:28.000Z;142;awake
2026-02-04T10:47:06.000Z;108;awake
2026-02-04T10:47:15.000Z;111;awake
2026-02-04T10:47:35.000Z;106;awake
2026-02-04T10:52:41.000Z;101;awake
2026-02-04T10:52:44.000Z;102;awake
2026-02-04T10:53:06.000Z;104;awake
2026-02-04T10:58:33.000Z;97;awake
2026-02-04T10:59:15.000Z;91;awake
2026-02-04T10:59:47.000Z;92;awake
2026-02-04T11:03:33.000Z;85;awake
2026-02-04T11:04:25.000Z;86;awake
2026-02-04T11:04:53.000Z;83;awake
2026-02-04T11:09:02.000Z;80;awake
2026-02-04T11:10:15.000Z;81;awake
2026-02-04T11:10:18.000Z;80;awake
2026-02-04T11:13:57.000Z;80;awake
2026-02-04T11:14:00.000Z;81;awake
2026-02-04T11:15:29.000Z;81;awake
2026-02-04T11:19:30.000Z;76;awake
2026-02-04T11:20:22.000Z;79;awake
2026-02-04T11:20:32.000Z;77;awake
2026-02-04T11:24:27.000Z;79;awake
2026-02-04T11:25:35.000Z;76;awake
2026-02-04T11:25:54.000Z;77;awake
2026-02-04T11:30:06.000Z;74;awake
2026-02-04T11:30:44.000Z;75;awake
2026-02-04T11:31:06.000Z;76;awake
2026-02-04T11:35:10.000Z;75;awake
2026-02-04T11:36:01.000Z;72;awake
2026-02-04T11:36:26.000Z;73;awake
2026-02-04T11:41:08.000Z;71;awake
2026-02-04T11:41:26.000Z;73;awake
2026-02-04T11:41:31.000Z;72;awake
2026-02-04T11:47:30.000Z;79;workout
2026-02-04T11:47:40.000Z;79;workout
2026-02-04T11:47:50.000Z;79;workout
2026-02-04T11:48:00.000Z;79;workout
2026-02-04T11:48:10.000Z;79;workout
2026-02-04T11:48:20.000Z;79;workout
2026-02-04T11:48:30.000Z;79;workout
2026-02-04T11:48:40.000Z;78;workout
2026-02-04T11:48:50.000Z;77;workout
2026-02-04T11:49:00.000Z;77;workout
2026-02-04T11:49:10.000Z;77;workout
2026-02-04T11:49:20.000Z;77;workout
2026-02-04T11:49:30.000Z;77;workout
2026-02-04T11:49:40.000Z;77;workout
2026-02-04T11:49:50.000Z;78;workout
2026-02-04T11:50:00.000Z;78;workout
2026-02-04T11:50:10.000Z;79;workout
2026-02-04T11:50:20.000Z;80;workout
2026-02-04T11:50:30.000Z;81;workout
2026-02-04T11:50:40.000Z;82;workout
2026-02-04T11:50:50.000Z;83;workout
2026-02-04T11:51:00.000Z;82;workout
2026-02-04T11:51:10.000Z;82;workout
2026-02-04T11:51:20.000Z;82;workout
2026-02-04T11:51:30.400Z;83;workout
2026-02-04T11:51:35.400Z;83;workout
2026-02-04T11:51:40.400Z;83;workout
2026-02-04T11:51:45.400Z;84;workout
2026-02-04T11:51:50.400Z;84;workout
2026-02-04T11:51:55.400Z;83;workout
2026-02-04T11:52:00.400Z;83;workout
2026-02-04T11:52:05.400Z;83;workout
2026-02-04T11:52:10.400Z;83;workout
2026-02-04T11:52:15.400Z;83;workout
2026-02-04T11:52:20.400Z;83;workout
2026-02-04T11:52:25.400Z;83;workout
2026-02-04T11:52:30.400Z;83;workout
2026-02-04T11:52:35.400Z;84;workout
2026-02-04T11:52:40.400Z;84;workout
2026-02-04T11:52:45.400Z;85;workout
2026-02-04T11:52:50.400Z;85;workout
2026-02-04T11:52:55.400Z;85;workout
2026-02-04T11:53:00.400Z;85;workout
2026-02-04T11:53:05.400Z;85;workout
2026-02-04T11:53:10.400Z;85;workout
2026-02-04T11:53:15.400Z;84;workout
2026-02-04T11:53:20.400Z;84;workout
2026-02-04T11:53:25.400Z;84;workout
2026-02-04T11:53:30.400Z;84;workout
2026-02-04T11:53:35.400Z;84;workout
2026-02-04T11:53:40.400Z;84;workout
2026-02-04T11:53:45.400Z;85;workout
2026-02-04T11:53:50.400Z;85;workout
2026-02-04T11:53:55.400Z;86;workout
2026-02-04T11:54:00.400Z;86;workout
2026-02-04T11:54:05.400Z;87;workout
2026-02-04T11:54:10.400Z;87;workout
2026-02-04T11:54:15.400Z;87;workout
2026-02-04T11:54:20.400Z;87;workout
2026-02-04T11:54:25.400Z;87;workout
2026-02-04T11:54:30.400Z;87;workout
2026-02-04T11:54:35.400Z;87;workout
2026-02-04T11:54:40.400Z;86;workout
2026-02-04T11:54:45.400Z;86;workout
2026-02-04T11:54:50.400Z;86;workout
2026-02-04T11:54:55.400Z;87;workout
2026-02-04T11:55:00.400Z;86;workout
2026-02-04T11:55:05.400Z;86;workout
2026-02-04T11:55:10.400Z;85;workout
2026-02-04T11:55:15.400Z;84;workout
2026-02-04T11:55:20.400Z;84;workout
2026-02-04T11:55:25.400Z;84;workout
2026-02-04T11:55:30.400Z;85;workout
2026-02-04T11:55:35.400Z;85;workout
2026-02-04T11:55:40.400Z;86;workout
2026-02-04T11:55:45.400Z;86;workout
2026-02-04T11:55:50.400Z;87;workout
2026-02-04T11:55:55.400Z;88;workout
2026-02-04T11:56:00.400Z;87;workout
2026-02-04T11:56:05.400Z;87;workout
2026-02-04T11:56:10.400Z;87;workout
2026-02-04T11:56:15.400Z;87;workout
2026-02-04T11:56:20.400Z;87;workout
2026-02-04T11:56:25.400Z;87;workout
2026-02-04T11:56:30.400Z;85;workout
2026-02-04T11:56:35.400Z;84;workout
2026-02-04T11:56:40.400Z;83;workout
2026-02-04T11:56:45.400Z;84;workout
2026-02-04T11:56:50.400Z;84;workout
2026-02-04T11:56:55.400Z;83;workout
2026-02-04T11:57:00.400Z;83;workout
2026-02-04T11:57:05.400Z;84;workout
2026-02-04T11:57:10.400Z;84;workout
2026-02-04T11:57:15.400Z;85;workout
2026-02-04T11:57:20.400Z;85;workout
2026-02-04T11:57:25.400Z;86;workout
2026-02-04T11:57:30.400Z;86;workout
2026-02-04T11:57:35.400Z;86;workout
2026-02-04T11:57:40.400Z;86;workout
2026-02-04T11:57:45.400Z;86;workout
2026-02-04T11:57:50.400Z;86;workout
2026-02-04T11:57:55.400Z;87;workout
2026-02-04T11:58:00.400Z;87;workout
2026-02-04T11:58:05.400Z;87;workout
2026-02-04T11:58:10.400Z;87;workout
2026-02-04T11:58:15.400Z;87;workout
2026-02-04T11:58:20.400Z;87;workout
2026-02-04T11:58:25.400Z;87;workout
2026-02-04T11:58:30.400Z;87;workout
2026-02-04T11:58:35.400Z;85;workout
2026-02-04T11:58:40.400Z;85;workout
2026-02-04T11:58:45.400Z;85;workout
2026-02-04T11:58:50.400Z;86;workout
2026-02-04T11:58:55.400Z;87;workout
2026-02-04T11:59:00.400Z;87;workout
2026-02-04T11:59:05.400Z;88;workout
2026-02-04T11:59:10.400Z;88;workout
2026-02-04T11:59:15.400Z;89;workout
2026-02-04T11:59:20.400Z;89;workout
2026-02-04T11:59:25.400Z;89;workout
2026-02-04T11:59:30.400Z;90;workout
2026-02-04T11:59:35.400Z;90;workout
2026-02-04T11:59:40.400Z;90;workout
2026-02-04T11:59:45.400Z;90;workout
2026-02-04T11:59:50.400Z;90;workout
2026-02-04T11:59:55.400Z;90;workout
2026-02-04T12:00:00.400Z;90;workout
2026-02-04T12:00:05.400Z;90;workout
2026-02-04T12:00:10.400Z;91;workout
2026-02-04T12:00:15.400Z;91;workout
2026-02-04T12:00:20.400Z;91;workout
2026-02-04T12:00:25.400Z;90;workout
2026-02-04T12:00:30.400Z;90;workout
2026-02-04T12:00:35.400Z;88;workout
2026-02-04T12:00:40.400Z;87;workout
2026-02-04T12:00:45.400Z;87;workout
2026-02-04T12:00:50.400Z;86;workout
2026-02-04T12:00:55.400Z;85;workout
2026-02-04T12:01:00.400Z;84;workout
2026-02-04T12:01:05.400Z;85;workout
2026-02-04T12:01:10.400Z;86;workout
2026-02-04T12:01:15.400Z;86;workout
2026-02-04T12:01:20.400Z;86;workout
2026-02-04T12:01:25.400Z;86;workout
2026-02-04T12:01:30.400Z;86;workout
2026-02-04T12:01:35.400Z;87;workout
2026-02-04T12:01:40.400Z;87;workout
2026-02-04T12:01:45.400Z;87;workout
2026-02-04T12:01:50.400Z;87;workout
2026-02-04T12:01:55.400Z;87;workout
2026-02-04T12:02:00.400Z;87;workout
2026-02-04T12:02:05.400Z;87;workout
2026-02-04T12:02:10.400Z;87;workout
2026-02-04T12:02:15.400Z;87;workout
2026-02-04T12:02:20.400Z;87;workout
2026-02-04T12:02:25.400Z;88;workout
2026-02-04T12:02:30.400Z;88;workout
2026-02-04T12:02:35.400Z;89;workout
2026-02-04T12:02:40.400Z;89;workout
2026-02-04T12:02:45.400Z;90;workout
2026-02-04T12:02:50.400Z;89;workout
2026-02-04T12:02:55.400Z;88;workout
2026-02-04T12:03:00.400Z;87;workout
2026-02-04T12:03:05.400Z;86;workout
2026-02-04T12:03:10.400Z;85;workout
2026-02-04T12:03:15.400Z;86;workout
2026-02-04T12:03:20.400Z;86;workout
2026-02-04T12:03:25.400Z;87;workout
2026-02-04T12:03:30.400Z;87;workout
2026-02-04T12:03:35.400Z;87;workout
2026-02-04T12:03:40.400Z;86;workout
2026-02-04T12:03:45.400Z;87;workout
2026-02-04T12:03:50.400Z;87;workout
2026-02-04T12:03:55.400Z;87;workout
2026-02-04T12:04:00.400Z;87;workout
2026-02-04T12:04:05.400Z;87;workout
2026-02-04T12:04:10.400Z;88;workout
2026-02-04T12:04:15.400Z;88;workout
2026-02-04T12:04:20.400Z;87;workout
2026-02-04T12:04:25.400Z;87;workout
2026-02-04T12:04:30.400Z;87;workout
2026-02-04T12:04:35.400Z;87;workout
2026-02-04T12:04:40.400Z;87;workout
2026-02-04T12:04:45.400Z;88;workout
2026-02-04T12:04:50.400Z;88;workout
2026-02-04T12:04:55.400Z;87;workout
2026-02-04T12:05:00.400Z;87;workout
2026-02-04T12:05:05.400Z;87;workout
2026-02-04T12:05:10.400Z;87;workout
2026-02-04T12:05:15.400Z;87;workout
2026-02-04T12:05:20.400Z;87;workout
2026-02-04T12:05:25.400Z;88;workout
2026-02-04T12:05:30.400Z;89;workout
2026-02-04T12:05:35.400Z;90;workout
2026-02-04T12:05:40.400Z;90;workout
2026-02-04T12:05:45.400Z;90;workout
2026-02-04T12:05:50.400Z;91;workout
2026-02-04T12:05:55.400Z;91;workout
2026-02-04T12:06:00.400Z;90;workout
2026-02-04T12:06:05.400Z;89;workout
2026-02-04T12:06:10.400Z;89;workout
2026-02-04T12:06:15.400Z;88;workout
2026-02-04T12:06:20.400Z;88;workout
2026-02-04T12:06:25.400Z;87;workout
2026-02-04T12:06:30.400Z;87;workout
2026-02-04T12:06:35.400Z;87;workout
2026-02-04T12:06:40.400Z;87;workout
2026-02-04T12:06:45.400Z;87;workout
2026-02-04T12:06:50.400Z;88;workout
2026-02-04T12:06:55.400Z;89;workout
2026-02-04T12:07:00.400Z;89;workout
2026-02-04T12:07:05.400Z;90;workout
2026-02-04T12:07:10.400Z;91;workout
2026-02-04T12:07:15.400Z;91;workout
2026-02-04T12:07:20.400Z;91;workout
2026-02-04T12:07:25.400Z;91;workout
2026-02-04T12:07:30.400Z;91;workout
2026-02-04T12:07:35.400Z;91;workout
2026-02-04T12:07:40.400Z;91;workout
2026-02-04T12:07:45.400Z;91;workout
2026-02-04T12:07:50.400Z;90;workout
2026-02-04T12:07:55.400Z;90;workout
2026-02-04T12:08:00.400Z;90;workout
2026-02-04T12:08:05.400Z;90;workout
2026-02-04T12:08:10.400Z;90;workout
2026-02-04T12:08:15.400Z;90;workout
2026-02-04T12:08:20.400Z;90;workout
2026-02-04T12:08:25.400Z;89;workout
2026-02-04T12:08:30.400Z;88;workout
2026-02-04T12:08:35.400Z;87;workout
2026-02-04T12:08:40.400Z;87;workout
2026-02-04T12:08:45.400Z;88;workout
2026-02-04T12:08:50.400Z;87;workout
2026-02-04T12:08:55.400Z;87;workout
2026-02-04T12:09:00.400Z;88;workout
2026-02-04T12:09:05.400Z;89;workout
2026-02-04T12:09:10.400Z;89;workout
2026-02-04T12:09:15.400Z;89;workout
2026-02-04T12:09:20.400Z;89;workout
2026-02-04T12:09:25.400Z;89;workout
2026-02-04T12:09:30.400Z;89;workout
2026-02-04T12:09:35.400Z;89;workout
2026-02-04T12:09:40.400Z;89;workout
2026-02-04T12:09:45.400Z;88;workout
2026-02-04T12:09:50.400Z;89;workout
2026-02-04T12:09:55.400Z;88;workout
2026-02-04T12:10:00.400Z;88;workout
2026-02-04T12:10:05.400Z;87;workout
2026-02-04T12:10:10.400Z;87;workout
2026-02-04T12:10:15.400Z;86;workout
2026-02-04T12:10:20.400Z;86;workout
2026-02-04T12:10:25.400Z;87;workout
2026-02-04T12:10:30.400Z;87;workout
2026-02-04T12:10:35.400Z;87;workout
2026-02-04T12:10:40.400Z;87;workout
2026-02-04T12:10:45.400Z;87;workout
2026-02-04T12:10:50.400Z;87;workout
2026-02-04T12:10:55.400Z;87;workout
2026-02-04T12:11:00.400Z;87;workout
2026-02-04T12:11:05.400Z;87;workout
2026-02-04T12:11:10.400Z;87;workout
2026-02-04T12:11:15.400Z;87;workout
2026-02-04T12:11:20.400Z;87;workout
2026-02-04T12:11:25.400Z;87;workout
2026-02-04T12:11:30.400Z;87;workout
2026-02-04T12:11:35.400Z;87;workout
2026-02-04T12:11:40.400Z;87;workout
2026-02-04T12:11:45.400Z;87;workout
2026-02-04T12:11:50.400Z;87;workout
2026-02-04T12:11:55.400Z;87;workout
2026-02-04T12:12:00.400Z;87;workout
2026-02-04T12:12:05.400Z;87;workout
