timestamp,rmssd,coverage,low_frequency,high_frequency
2026-03-26T05:45:00,11.9,1.004,89.227,22.002
2026-03-26T05:50:00,10.925,1.005,225.775,15.569
2026-03-26T05:55:00,10.204,0.917,500.15,16.885
2026-03-26T06:00:00,9.794,1.004,123.598,15.56
2026-03-26T06:05:00,11.363,0.957,395.987,16.677
2026-03-26T06:10:00,11.011,0.997,62.527,36.949
2026-03-26T06:15:00,12.189,0.964,882.396,47.317
2026-03-26T06:20:00,10.61,1.003,127.854,12.331
2026-03-26T06:25:00,10.949,0.997,154.047,18.952
2026-03-26T06:30:00,9.395,1.005,147.086,12.293
2026-03-26T06:35:00,12.458,0.934,413.557,32.138
2026-03-26T06:40:00,22.888,0.903,994.888,59.06
2026-03-26T06:45:00,20.238,0.991,198.448,122.765
2026-03-26T06:50:00,21.716,0.961,887.224,70.544
2026-03-26T06:55:00,20.981,1.002,89.895,104.192
2026-03-26T07:00:00,22.457,1.004,116.048,106.559
2026-03-26T07:05:00,23.219,1.0,178.556,140.008
2026-03-26T07:10:00,21.797,1.0,71.611,118.306
2026-03-26T07:15:00,24.123,0.904,298.559,56.371
2026-03-26T07:20:00,14.945,0.933,411.518,36.588
2026-03-26T07:25:00,9.325,0.993,88.814,20.089
2026-03-26T07:30:00,17.76,0.958,299.917,74.849
2026-03-26T07:35:00,14.206,0.954,167.674,26.612
2026-03-26T07:40:00,9.808,1.001,60.059,12.307
2026-03-26T23:05:00,11.137,0.976,106.144,18.694
2026-03-26T23:10:00,9.323,0.865,71.332,15.485
2026-03-26T23:15:00,17.139,0.877,114.697,26.569
2026-03-26T23:20:00,11.954,1.004,69.28,22.459
2026-03-26T23:25:00,11.566,1.001,53.952,23.795
2026-03-26T23:30:00,10.56,0.971,283.461,13.995
2026-03-26T23:35:00,9.439,0.972,146.064,10.612
2026-03-26T23:40:00,9.452,0.989,213.693,7.39
2026-03-26T23:45:00,8.337,1.0,62.534,12.776
2026-03-26T23:50:00,8.555,1.002,75.67,12.778
2026-03-26T23:55:00,11.246,0.931,514.534,99.066
