timestamp,rmssd,coverage,low_frequency,high_frequency
2026-04-12T04:45:00,20.115,0.993,105.42,65.433
2026-04-12T04:50:00,21.675,0.993,152.8,114.177
2026-04-12T04:55:00,17.619,1.003,86.308,95.006
2026-04-12T05:00:00,24.209,0.999,165.667,133.524
2026-04-12T05:05:00,21.53,0.902,124.309,77.62
2026-04-12T05:10:00,28.282,0.913,460.598,60.654
2026-04-12T05:15:00,18.733,0.993,75.93,53.312
2026-04-12T05:20:00,18.087,0.919,320.48,50.125
2026-04-12T05:25:00,14.96,1.007,171.186,39.584
2026-04-12T05:30:00,12.674,1.001,84.145,22.373
2026-04-12T05:35:00,10.479,0.997,57.473,15.917
2026-04-12T05:40:00,9.674,0.964,58.264,12.496
2026-04-12T05:45:00,25.591,0.933,733.009,114.063
2026-04-12T05:50:00,24.993,0.99,224.443,137.524
2026-04-12T05:55:00,26.922,0.999,318.197,138.443
2026-04-12T06:00:00,27.661,0.973,710.385,129.796
2026-04-12T06:05:00,29.541,0.978,151.586,188.562
2026-04-12T06:10:00,30.255,0.998,181.577,171.517
2026-04-12T06:15:00,26.165,0.879,359.788,125.326
2026-04-12T06:20:00,19.219,0.996,953.756,32.316
2026-04-12T06:25:00,16.726,1.002,329.523,38.762
2026-04-12T06:30:00,17.498,0.97,1008.543,59.825
2026-04-12T06:35:00,11.586,0.993,152.1,38.303
2026-04-12T06:40:00,10.698,1.002,302.583,22.296
2026-04-12T06:45:00,13.196,0.975,290.81,25.733
2026-04-12T07:00:00,30.147,0.78,1111.091,643.402
2026-04-12T07:10:00,26.149,0.762,133.424,91.873
2026-04-12T07:15:00,27.433,0.723,130.203,97.721
2026-04-12T07:20:00,23.118,0.857,66.041,88.52
2026-04-12T07:25:00,32.72,0.846,85.057,162.645
2026-04-12T07:30:00,25.073,0.985,147.332,137.869
2026-04-12T07:35:00,24.042,0.922,167.249,112.871
2026-04-12T07:40:00,23.494,0.996,99.453,121.215
2026-04-12T07:45:00,22.02,0.999,140.943,88.223
2026-04-12T07:50:00,25.971,0.984,209.151,117.085
2026-04-12T07:55:00,25.145,0.997,157.251,122.831
2026-04-12T08:00:00,23.895,1.004,279.709,100.382
2026-04-12T08:05:00,19.647,0.99,150.422,84.919
2026-04-12T08:10:00,18.951,0.965,860.249,55.433
2026-04-12T08:15:00,20.072,1.001,79.568,73.423
2026-04-12T08:20:00,18.62,0.923,108.733,87.065
2026-04-12T08:25:00,21.945,0.959,433.026,78.215
2026-04-12T08:30:00,19.43,0.942,142.634,65.099
2026-04-12T08:35:00,16.595,0.999,195.515,60.363
2026-04-12T08:40:00,11.788,0.973,132.328,20.29
2026-04-12T08:45:00,20.409,0.934,157.636,47.36
2026-04-12T08:50:00,22.023,0.951,458.231,100.404
2026-04-12T08:55:00,19.126,0.965,357.927,73.298
2026-04-12T09:00:00,17.947,0.955,167.693,72.493
2026-04-12T09:05:00,18.275,0.931,230.63,67.381
2026-04-12T09:10:00,21.904,0.953,315.161,84.558
2026-04-12T09:15:00,19.376,1.006,212.385,71.711
2026-04-12T09:20:00,20.686,0.769,147.453,80.763
2026-04-12T09:35:00,33.911,0.713,476.173,127.568
2026-04-12T09:45:00,10.769,0.996,144.09,17.639
