timestamp,distance,data source
2026-04-05T17:36:00Z,22.30,Charge 6
2026-04-05T17:37:00Z,3.10,Charge 6
2026-04-05T17:39:00Z,5.70,Charge 6
2026-04-05T17:41:00Z,0.40,Charge 6
2026-04-05T17:42:00Z,3.40,Charge 6
2026-04-05T17:53:00Z,6.40,Charge 6
2026-04-05T18:23:00Z,7.80,Charge 6
2026-04-05T18:26:00Z,9.30,Charge 6
2026-04-05T18:57:00Z,23.60,Charge 6
2026-04-05T19:47:00Z,7.10,Charge 6
2026-04-05T19:48:00Z,0.70,Charge 6
2026-04-05T19:49:00Z,17.20,Charge 6
2026-04-05T19:50:00Z,5.00,Charge 6
2026-04-05T19:53:00Z,7.80,Charge 6
2026-04-05T19:54:00Z,8.60,Charge 6
2026-04-05T19:55:00Z,6.40,Charge 6
2026-04-05T19:59:00Z,5.70,Charge 6
2026-04-05T20:00:00Z,15.80,Charge 6
2026-04-05T20:01:00Z,4.30,Charge 6
2026-04-05T20:48:00Z,5.70,Charge 6
2026-04-05T20:49:00Z,15.00,Charge 6
2026-04-05T20:51:00Z,13.60,Charge 6
2026-04-05T20:58:00Z,15.00,Charge 6
2026-04-05T21:16:00Z,15.70,Charge 6
2026-04-05T21:19:00Z,10.00,Charge 6
2026-04-05T21:20:00Z,4.30,Charge 6
2026-04-05T21:36:00Z,19.30,Charge 6
2026-04-05T21:37:00Z,13.60,Charge 6
2026-04-05T22:04:00Z,4.30,Charge 6
2026-04-06T00:54:00Z,7.80,Charge 6
2026-04-06T01:19:00Z,5.70,Charge 6
2026-04-06T05:15:00Z,5.70,Charge 6
2026-04-06T05:24:00Z,50.20,Charge 6
2026-04-06T05:25:00Z,64.60,Charge 6
2026-04-06T05:26:00Z,53.10,Charge 6
2026-04-06T05:27:00Z,66.10,Charge 6
2026-04-06T05:28:00Z,16.50,Charge 6
2026-04-06T05:29:00Z,34.40,Charge 6
2026-04-06T05:30:00Z,58.90,Charge 6
2026-04-06T05:31:00Z,19.30,Charge 6
2026-04-06T05:32:00Z,54.60,Charge 6
2026-04-06T05:33:00Z,38.00,Charge 6
2026-04-06T05:34:00Z,8.60,Charge 6
2026-04-06T05:35:00Z,2.80,Charge 6
2026-04-06T07:50:00Z,21.50,Charge 6
2026-04-06T07:51:00Z,17.90,Charge 6
2026-04-06T07:52:00Z,10.70,Charge 6
2026-04-06T07:53:00Z,16.50,Charge 6
2026-04-06T08:32:00Z,8.60,Charge 6
2026-04-06T08:36:00Z,7.10,Charge 6
2026-04-06T08:37:00Z,7.80,Charge 6
2026-04-06T08:38:00Z,7.10,Charge 6
2026-04-06T08:41:00Z,6.40,Charge 6
2026-04-06T08:42:00Z,5.70,Charge 6
2026-04-06T08:43:00Z,0.70,Charge 6
2026-04-06T08:50:00Z,17.90,Charge 6
2026-04-06T09:39:00Z,13.60,Charge 6
2026-04-06T09:41:00Z,7.80,Charge 6
2026-04-06T09:42:00Z,8.60,Charge 6
2026-04-06T09:43:00Z,12.20,Charge 6
2026-04-06T09:44:00Z,5.70,Charge 6
2026-04-06T09:45:00Z,17.90,Charge 6
2026-04-06T09:46:00Z,8.60,Charge 6
2026-04-06T09:47:00Z,11.40,Charge 6
2026-04-06T09:48:00Z,5.00,Charge 6
2026-04-06T09:52:00Z,5.70,Charge 6
2026-04-06T09:53:00Z,13.60,Charge 6
2026-04-06T09:54:00Z,44.50,Charge 6
2026-04-06T09:56:00Z,8.60,Charge 6
2026-04-06T09:57:00Z,6.40,Charge 6
2026-04-06T09:58:00Z,35.20,Charge 6
2026-04-06T10:44:00Z,9.30,Charge 6
2026-04-06T10:47:00Z,7.10,Charge 6
2026-04-06T10:52:00Z,13.60,Charge 6
2026-04-06T10:53:00Z,16.50,Charge 6
2026-04-06T10:54:00Z,17.90,Charge 6
2026-04-06T11:24:00Z,11.40,Charge 6
2026-04-06T11:25:00Z,7.80,Charge 6
2026-04-06T11:26:00Z,10.70,Charge 6
2026-04-06T11:27:00Z,5.00,Charge 6
2026-04-06T11:28:00Z,39.50,Charge 6
2026-04-06T11:29:00Z,20.10,Charge 6
2026-04-06T11:30:00Z,20.10,Charge 6
2026-04-06T11:31:00Z,62.50,Charge 6
2026-04-06T11:32:00Z,78.30,Charge 6
2026-04-06T11:33:00Z,71.10,Charge 6
2026-04-06T11:34:00Z,53.50,Charge 6
2026-04-06T11:35:00Z,12.20,Charge 6
2026-04-06T11:37:00Z,30.70,Charge 6
2026-04-06T11:38:00Z,9.00,Charge 6
2026-04-06T11:39:00Z,15.90,Charge 6
2026-04-06T11:40:00Z,1.40,Charge 6
2026-04-06T11:41:00Z,39.30,Charge 6
2026-04-06T11:43:00Z,39.20,Charge 6
2026-04-06T11:44:00Z,82.00,Charge 6
2026-04-06T11:45:00Z,80.80,Charge 6
2026-04-06T11:46:00Z,59.10,Charge 6
2026-04-06T11:47:00Z,19.60,Charge 6
2026-04-06T11:48:00Z,3.50,Charge 6
2026-04-06T11:58:00Z,7.10,Charge 6
2026-04-06T11:59:00Z,7.80,Charge 6
2026-04-06T12:00:00Z,4.30,Charge 6
2026-04-06T12:01:00Z,33.70,Charge 6
2026-04-06T12:02:00Z,0.70,Charge 6
2026-04-06T12:04:00Z,17.20,Charge 6
2026-04-06T12:07:00Z,43.80,Charge 6
2026-04-06T12:08:00Z,16.50,Charge 6
2026-04-06T12:09:00Z,7.80,Charge 6
2026-04-06T12:11:00Z,12.90,Charge 6
2026-04-06T12:12:00Z,7.10,Charge 6
2026-04-06T12:13:00Z,18.60,Charge 6
2026-04-06T12:15:00Z,24.40,Charge 6
2026-04-06T12:16:00Z,48.10,Charge 6
2026-04-06T12:17:00Z,33.70,Charge 6
2026-04-06T12:18:00Z,63.90,Charge 6
2026-04-06T12:19:00Z,64.60,Charge 6
2026-04-06T12:20:00Z,17.90,Charge 6
2026-04-06T12:21:00Z,34.40,Charge 6
2026-04-06T12:22:00Z,55.30,Charge 6
2026-04-06T12:23:00Z,35.90,Charge 6
2026-04-06T12:24:00Z,29.40,Charge 6
2026-04-06T12:25:00Z,33.70,Charge 6
2026-04-06T12:37:00Z,12.90,Charge 6
2026-04-06T12:39:00Z,6.40,Charge 6
2026-04-06T12:41:00Z,24.40,Charge 6
2026-04-06T12:43:00Z,9.30,Charge 6
2026-04-06T12:49:00Z,14.30,Charge 6
2026-04-06T13:00:00Z,10.70,Charge 6
2026-04-06T13:06:00Z,19.30,Charge 6
2026-04-06T13:07:00Z,10.70,Charge 6
2026-04-06T13:15:00Z,13.60,Charge 6
2026-04-06T13:16:00Z,18.60,Charge 6
2026-04-06T13:55:00Z,22.90,Charge 6
2026-04-06T13:56:00Z,4.30,Charge 6
2026-04-06T13:57:00Z,9.30,Charge 6
2026-04-06T13:58:00Z,15.70,Charge 6
2026-04-06T13:59:00Z,0.70,Charge 6
2026-04-06T14:00:00Z,4.30,Charge 6
2026-04-06T14:01:00Z,15.70,Charge 6
2026-04-06T14:02:00Z,11.40,Charge 6
2026-04-06T14:04:00Z,5.00,Charge 6
2026-04-06T14:14:00Z,3.50,Charge 6
2026-04-06T14:22:00Z,12.20,Charge 6
2026-04-06T14:23:00Z,13.60,Charge 6
2026-04-06T14:24:00Z,20.10,Charge 6
2026-04-06T14:25:00Z,17.90,Charge 6
2026-04-06T14:26:00Z,2.80,Charge 6
2026-04-06T14:28:00Z,15.70,Charge 6
2026-04-06T14:29:00Z,11.40,Charge 6
2026-04-06T14:30:00Z,3.50,Charge 6
2026-04-06T14:31:00Z,4.30,Charge 6
2026-04-06T14:32:00Z,66.80,Charge 6
2026-04-06T14:33:00Z,16.50,Charge 6
2026-04-06T14:34:00Z,5.70,Charge 6
2026-04-06T15:01:00Z,6.40,Charge 6
2026-04-06T15:02:00Z,21.50,Charge 6
2026-04-06T15:11:00Z,5.00,Charge 6
2026-04-06T15:12:00Z,4.30,Charge 6
2026-04-06T15:14:00Z,4.30,Charge 6
2026-04-06T15:15:00Z,12.20,Charge 6
2026-04-06T15:23:00Z,12.20,Charge 6
2026-04-06T15:24:00Z,5.00,Charge 6
2026-04-06T15:35:00Z,30.10,Charge 6
2026-04-06T15:36:00Z,28.00,Charge 6
2026-04-06T15:37:00Z,35.10,Charge 6
2026-04-06T15:38:00Z,0.70,Charge 6
2026-04-06T15:39:00Z,7.80,Charge 6
2026-04-06T15:40:00Z,32.30,Charge 6
2026-04-06T15:41:00Z,8.60,Charge 6
2026-04-06T15:44:00Z,25.80,Charge 6
2026-04-06T15:45:00Z,10.00,Charge 6
2026-04-06T15:46:00Z,18.60,Charge 6
2026-04-06T15:47:00Z,48.70,Charge 6
2026-04-06T15:48:00Z,70.20,Charge 6
2026-04-06T15:49:00Z,76.00,Charge 6
2026-04-06T15:50:00Z,78.70,Charge 6
2026-04-06T15:51:00Z,77.40,Charge 6
2026-04-06T15:52:00Z,76.70,Charge 6
2026-04-06T15:53:00Z,83.30,Charge 6
2026-04-06T15:54:00Z,83.20,Charge 6
2026-04-06T15:55:00Z,84.10,Charge 6
2026-04-06T15:56:00Z,69.20,Charge 6
2026-04-06T15:57:00Z,32.00,Charge 6
2026-04-06T15:58:00Z,78.50,Charge 6
2026-04-06T15:59:00Z,78.70,Charge 6
2026-04-06T16:00:00Z,79.20,Charge 6
2026-04-06T16:01:00Z,71.50,Charge 6
2026-04-06T16:02:00Z,75.80,Charge 6
2026-04-06T16:03:00Z,77.70,Charge 6
2026-04-06T16:04:00Z,82.20,Charge 6
2026-04-06T16:05:00Z,48.90,Charge 6
2026-04-06T16:06:00Z,60.00,Charge 6
2026-04-06T16:07:00Z,37.60,Charge 6
2026-04-06T16:08:00Z,38.50,Charge 6
2026-04-06T16:09:00Z,59.80,Charge 6
2026-04-06T16:10:00Z,72.60,Charge 6
2026-04-06T16:11:00Z,42.80,Charge 6
2026-04-06T16:12:00Z,56.00,Charge 6
2026-04-06T16:13:00Z,74.80,Charge 6
2026-04-06T16:14:00Z,68.40,Charge 6
2026-04-06T16:15:00Z,135.60,Charge 6
2026-04-06T16:16:00Z,74.50,Charge 6
2026-04-06T16:17:00Z,36.00,Charge 6
2026-04-06T16:18:00Z,62.50,Charge 6
2026-04-06T16:19:00Z,26.40,Charge 6
2026-04-06T16:20:00Z,1.40,Charge 6
2026-04-06T16:21:00Z,11.50,Charge 6
2026-04-06T16:22:00Z,1.30,Charge 6
2026-04-06T16:23:00Z,10.70,Charge 6
2026-04-06T16:24:00Z,4.00,Charge 6
2026-04-06T16:26:00Z,15.00,Charge 6
2026-04-06T16:27:00Z,8.30,Charge 6
2026-04-06T16:28:00Z,3.40,Charge 6
2026-04-06T16:31:00Z,3.10,Charge 6
2026-04-06T16:32:00Z,5.00,Charge 6
2026-04-06T16:33:00Z,7.10,Charge 6
2026-04-06T17:44:00Z,9.30,Charge 6
2026-04-06T17:45:00Z,17.20,Charge 6
2026-04-06T18:00:00Z,24.40,Charge 6
2026-04-06T18:01:00Z,21.50,Charge 6
2026-04-06T18:02:00Z,10.00,Charge 6
2026-04-06T18:03:00Z,9.30,Charge 6
2026-04-06T18:05:00Z,6.40,Charge 6
2026-04-06T18:06:00Z,5.00,Charge 6
2026-04-06T18:46:00Z,5.70,Charge 6
2026-04-06T18:47:00Z,6.40,Charge 6
2026-04-06T18:48:00Z,7.80,Charge 6
2026-04-06T18:49:00Z,7.80,Charge 6
2026-04-06T18:55:00Z,4.30,Charge 6
2026-04-06T18:56:00Z,17.20,Charge 6
2026-04-06T18:59:00Z,28.70,Charge 6
2026-04-06T19:02:00Z,25.10,Charge 6
2026-04-06T19:10:00Z,18.60,Charge 6
2026-04-06T19:12:00Z,20.10,Charge 6
2026-04-06T19:14:00Z,5.00,Charge 6
2026-04-06T19:19:00Z,8.60,Charge 6
2026-04-06T19:20:00Z,7.10,Charge 6
2026-04-06T19:37:00Z,18.60,Charge 6
2026-04-06T20:17:00Z,3.50,Charge 6
2026-04-06T21:30:00Z,17.90,Charge 6
2026-04-06T21:32:00Z,35.90,Charge 6
2026-04-06T21:33:00Z,66.10,Charge 6
2026-04-06T21:34:00Z,61.00,Charge 6
2026-04-06T21:35:00Z,67.50,Charge 6
2026-04-06T21:36:00Z,61.70,Charge 6
2026-04-06T21:37:00Z,31.60,Charge 6
2026-04-06T21:38:00Z,17.20,Charge 6
2026-04-06T22:44:00Z,5.00,Charge 6
2026-04-06T22:45:00Z,27.20,Charge 6
2026-04-06T23:41:00Z,4.30,Charge 6
2026-04-07T04:45:00Z,4.30,Charge 6
2026-04-07T05:06:00Z,18.60,Charge 6
2026-04-07T05:07:00Z,25.80,Charge 6
2026-04-07T05:08:00Z,6.40,Charge 6
2026-04-07T05:09:00Z,27.20,Charge 6
2026-04-07T05:10:00Z,39.50,Charge 6
2026-04-07T05:11:00Z,51.70,Charge 6
2026-04-07T05:12:00Z,66.80,Charge 6
2026-04-07T05:13:00Z,51.00,Charge 6
2026-04-07T05:14:00Z,12.20,Charge 6
2026-04-07T05:15:00Z,38.80,Charge 6
2026-04-07T05:16:00Z,14.30,Charge 6
2026-04-07T05:17:00Z,45.20,Charge 6
2026-04-07T05:18:00Z,46.70,Charge 6
2026-04-07T05:19:00Z,69.70,Charge 6
2026-04-07T05:20:00Z,10.00,Charge 6
2026-04-07T05:21:00Z,53.80,Charge 6
2026-04-07T05:22:00Z,10.00,Charge 6
2026-04-07T05:23:00Z,21.50,Charge 6
2026-04-07T05:26:00Z,7.50,Charge 6
2026-04-07T05:27:00Z,25.30,Charge 6
2026-04-07T05:28:00Z,75.20,Charge 6
2026-04-07T05:29:00Z,73.90,Charge 6
2026-04-07T05:30:00Z,79.20,Charge 6
2026-04-07T05:31:00Z,82.20,Charge 6
2026-04-07T05:32:00Z,83.00,Charge 6
2026-04-07T05:33:00Z,85.30,Charge 6
2026-04-07T05:34:00Z,82.50,Charge 6
2026-04-07T05:35:00Z,81.00,Charge 6
2026-04-07T05:36:00Z,76.10,Charge 6
2026-04-07T05:37:00Z,77.10,Charge 6
2026-04-07T05:38:00Z,78.00,Charge 6
2026-04-07T05:39:00Z,119.80,Charge 6
2026-04-07T05:40:00Z,138.80,Charge 6
2026-04-07T05:41:00Z,86.10,Charge 6
2026-04-07T05:42:00Z,76.00,Charge 6
2026-04-07T05:43:00Z,79.00,Charge 6
2026-04-07T05:44:00Z,74.70,Charge 6
2026-04-07T05:45:00Z,68.10,Charge 6
2026-04-07T05:46:00Z,57.30,Charge 6
2026-04-07T05:47:00Z,58.70,Charge 6
2026-04-07T05:48:00Z,47.10,Charge 6
2026-04-07T05:49:00Z,52.00,Charge 6
2026-04-07T05:50:00Z,74.80,Charge 6
2026-04-07T05:51:00Z,78.50,Charge 6
2026-04-07T05:52:00Z,74.20,Charge 6
2026-04-07T05:53:00Z,108.80,Charge 6
2026-04-07T05:54:00Z,140.90,Charge 6
2026-04-07T05:55:00Z,77.60,Charge 6
2026-04-07T05:57:00Z,6.50,Charge 6
2026-04-07T05:58:00Z,4.00,Charge 6
2026-04-07T05:59:00Z,11.10,Charge 6
2026-04-07T06:01:00Z,9.70,Charge 6
2026-04-07T06:02:00Z,8.70,Charge 6
2026-04-07T06:03:00Z,12.40,Charge 6
2026-04-07T06:05:00Z,5.30,Charge 6
2026-04-07T06:06:00Z,12.80,Charge 6
2026-04-07T06:07:00Z,14.40,Charge 6
2026-04-07T06:08:00Z,4.30,Charge 6
2026-04-07T06:09:00Z,5.50,Charge 6
2026-04-07T06:10:00Z,16.00,Charge 6
2026-04-07T06:11:00Z,1.70,Charge 6
2026-04-07T06:12:00Z,4.60,Charge 6
2026-04-07T06:13:00Z,5.20,Charge 6
2026-04-07T06:14:00Z,1.80,Charge 6
2026-04-07T06:17:00Z,2.80,Charge 6
2026-04-07T06:18:00Z,25.80,Charge 6
2026-04-07T06:19:00Z,50.90,Charge 6
2026-04-07T06:20:00Z,65.30,Charge 6
2026-04-07T06:21:00Z,53.80,Charge 6
2026-04-07T06:22:00Z,24.40,Charge 6
2026-04-07T06:23:00Z,5.00,Charge 6
2026-04-07T06:24:00Z,57.40,Charge 6
2026-04-07T06:25:00Z,57.40,Charge 6
2026-04-07T06:26:00Z,22.20,Charge 6
2026-04-07T06:27:00Z,21.50,Charge 6
2026-04-07T06:32:00Z,28.00,Charge 6
2026-04-07T06:33:00Z,17.90,Charge 6
2026-04-07T06:54:00Z,9.30,Charge 6
2026-04-07T06:56:00Z,6.40,Charge 6
2026-04-07T06:58:00Z,15.70,Charge 6
2026-04-07T06:59:00Z,8.60,Charge 6
2026-04-07T07:00:00Z,10.70,Charge 6
2026-04-07T07:01:00Z,5.00,Charge 6
2026-04-07T07:10:00Z,25.10,Charge 6
2026-04-07T07:13:00Z,20.10,Charge 6
2026-04-07T07:14:00Z,24.40,Charge 6
2026-04-07T07:15:00Z,20.10,Charge 6
2026-04-07T07:16:00Z,16.50,Charge 6
2026-04-07T07:18:00Z,12.20,Charge 6
2026-04-07T07:19:00Z,6.40,Charge 6
2026-04-07T07:22:00Z,5.70,Charge 6
2026-04-07T07:23:00Z,26.50,Charge 6
2026-04-07T07:24:00Z,23.60,Charge 6
2026-04-07T07:28:00Z,6.40,Charge 6
2026-04-07T07:53:00Z,4.30,Charge 6
2026-04-07T07:54:00Z,51.00,Charge 6
2026-04-07T07:55:00Z,80.50,Charge 6
2026-04-07T07:56:00Z,70.20,Charge 6
2026-04-07T07:57:00Z,58.20,Charge 6
2026-04-07T07:58:00Z,58.20,Charge 6
2026-04-07T07:59:00Z,8.60,Charge 6
2026-04-07T08:00:00Z,74.70,Charge 6
2026-04-07T08:01:00Z,61.90,Charge 6
2026-04-07T08:02:00Z,1.20,Charge 6
2026-04-07T08:04:00Z,4.40,Charge 6
2026-04-07T08:05:00Z,5.80,Charge 6
2026-04-07T08:06:00Z,10.20,Charge 6
2026-04-07T08:07:00Z,26.80,Charge 6
2026-04-07T08:08:00Z,82.40,Charge 6
2026-04-07T08:09:00Z,79.20,Charge 6
2026-04-07T08:10:00Z,71.90,Charge 6
2026-04-07T08:11:00Z,5.00,Charge 6
2026-04-07T08:13:00Z,2.10,Charge 6
2026-04-07T08:14:00Z,20.70,Charge 6
2026-04-07T08:15:00Z,24.20,Charge 6
2026-04-07T08:16:00Z,1.70,Charge 6
2026-04-07T08:17:00Z,4.90,Charge 6
2026-04-07T08:18:00Z,11.10,Charge 6
2026-04-07T08:20:00Z,13.60,Charge 6
2026-04-07T08:39:00Z,17.20,Charge 6
2026-04-07T09:01:00Z,12.90,Charge 6
2026-04-07T09:20:00Z,2.80,Charge 6
2026-04-07T09:29:00Z,9.30,Charge 6
2026-04-07T09:31:00Z,20.10,Charge 6
2026-04-07T09:32:00Z,16.50,Charge 6
2026-04-07T09:33:00Z,17.20,Charge 6
2026-04-07T09:34:00Z,12.20,Charge 6
2026-04-07T09:36:00Z,5.00,Charge 6
2026-04-07T09:38:00Z,11.40,Charge 6
2026-04-07T09:40:00Z,9.30,Charge 6
2026-04-07T09:47:00Z,12.20,Charge 6
2026-04-07T09:48:00Z,12.20,Charge 6
2026-04-07T09:50:00Z,7.90,Charge 6
2026-04-07T09:52:00Z,10.00,Charge 6
2026-04-07T09:55:00Z,12.90,Charge 6
2026-04-07T09:56:00Z,14.30,Charge 6
2026-04-07T09:57:00Z,25.10,Charge 6
2026-04-07T10:00:00Z,28.00,Charge 6
2026-04-07T10:01:00Z,30.10,Charge 6
2026-04-07T10:02:00Z,24.40,Charge 6
2026-04-07T10:03:00Z,28.00,Charge 6
2026-04-07T10:04:00Z,14.30,Charge 6
2026-04-07T10:06:00Z,27.20,Charge 6
2026-04-07T10:07:00Z,7.80,Charge 6
2026-04-07T10:08:00Z,15.70,Charge 6
2026-04-07T10:10:00Z,33.00,Charge 6
2026-04-07T10:11:00Z,12.90,Charge 6
2026-04-07T10:16:00Z,14.30,Charge 6
2026-04-07T10:19:00Z,10.00,Charge 6
2026-04-07T10:20:00Z,33.70,Charge 6
2026-04-07T10:21:00Z,0.70,Charge 6
2026-04-07T10:30:00Z,14.30,Charge 6
2026-04-07T10:31:00Z,40.20,Charge 6
2026-04-07T10:35:00Z,7.10,Charge 6
2026-04-07T10:36:00Z,0.70,Charge 6
2026-04-07T10:37:00Z,4.30,Charge 6
2026-04-07T10:40:00Z,38.70,Charge 6
2026-04-07T10:41:00Z,56.00,Charge 6
2026-04-07T10:54:00Z,20.10,Charge 6
2026-04-07T10:55:00Z,7.10,Charge 6
2026-04-07T10:56:00Z,31.60,Charge 6
2026-04-07T10:57:00Z,15.00,Charge 6
2026-04-07T10:58:00Z,7.80,Charge 6
2026-04-07T10:59:00Z,5.00,Charge 6
2026-04-07T11:01:00Z,6.40,Charge 6
2026-04-07T11:03:00Z,28.70,Charge 6
2026-04-07T11:15:00Z,14.30,Charge 6
2026-04-07T11:16:00Z,20.10,Charge 6
2026-04-07T11:17:00Z,42.30,Charge 6
2026-04-07T11:18:00Z,51.00,Charge 6
2026-04-07T11:19:00Z,30.10,Charge 6
2026-04-07T11:20:00Z,32.30,Charge 6
2026-04-07T11:21:00Z,12.20,Charge 6
2026-04-07T11:22:00Z,4.30,Charge 6
2026-04-07T11:23:00Z,7.90,Charge 6
2026-04-07T11:24:00Z,8.60,Charge 6
2026-04-07T11:25:00Z,11.40,Charge 6
2026-04-07T11:29:00Z,5.70,Charge 6
2026-04-07T11:30:00Z,5.00,Charge 6
2026-04-07T11:32:00Z,14.30,Charge 6
2026-04-07T11:33:00Z,17.20,Charge 6
2026-04-07T11:34:00Z,6.40,Charge 6
2026-04-07T11:35:00Z,15.80,Charge 6
2026-04-07T11:36:00Z,40.90,Charge 6
2026-04-07T11:37:00Z,38.70,Charge 6
2026-04-07T11:38:00Z,30.80,Charge 6
2026-04-07T11:39:00Z,18.60,Charge 6
2026-04-07T11:40:00Z,24.40,Charge 6
2026-04-07T11:41:00Z,30.10,Charge 6
2026-04-07T13:06:00Z,15.00,Charge 6
2026-04-07T13:07:00Z,9.30,Charge 6
2026-04-07T13:17:00Z,5.70,Charge 6
2026-04-07T13:18:00Z,9.30,Charge 6
2026-04-07T13:19:00Z,18.60,Charge 6
2026-04-07T13:21:00Z,31.60,Charge 6
2026-04-07T13:24:00Z,10.70,Charge 6
2026-04-07T13:25:00Z,17.20,Charge 6
2026-04-07T13:30:00Z,5.00,Charge 6
2026-04-07T13:31:00Z,22.90,Charge 6
2026-04-07T13:35:00Z,3.50,Charge 6
2026-04-07T13:36:00Z,10.00,Charge 6
2026-04-07T13:37:00Z,10.70,Charge 6
2026-04-07T13:38:00Z,5.00,Charge 6
2026-04-07T13:39:00Z,2.80,Charge 6
2026-04-07T13:40:00Z,25.10,Charge 6
2026-04-07T13:44:00Z,13.60,Charge 6
2026-04-07T13:49:00Z,12.20,Charge 6
2026-04-07T14:02:00Z,6.40,Charge 6
2026-04-07T14:03:00Z,12.90,Charge 6
2026-04-07T14:05:00Z,7.80,Charge 6
2026-04-07T14:10:00Z,15.70,Charge 6
2026-04-07T14:39:00Z,2.80,Charge 6
2026-04-07T14:42:00Z,17.90,Charge 6
2026-04-07T14:43:00Z,57.40,Charge 6
2026-04-07T14:44:00Z,58.20,Charge 6
2026-04-07T14:45:00Z,63.90,Charge 6
2026-04-07T14:46:00Z,29.40,Charge 6
2026-04-07T14:47:00Z,40.90,Charge 6
2026-04-07T14:48:00Z,44.50,Charge 6
2026-04-07T14:49:00Z,35.10,Charge 6
2026-04-07T14:50:00Z,46.70,Charge 6
2026-04-07T14:52:00Z,15.00,Charge 6
2026-04-07T14:53:00Z,53.10,Charge 6
2026-04-07T14:54:00Z,48.10,Charge 6
2026-04-07T14:55:00Z,22.20,Charge 6
2026-04-07T14:56:00Z,21.50,Charge 6
2026-04-07T14:57:00Z,46.00,Charge 6
2026-04-07T14:58:00Z,24.40,Charge 6
2026-04-07T14:59:00Z,48.80,Charge 6
2026-04-07T15:00:00Z,28.00,Charge 6
2026-04-07T15:01:00Z,18.60,Charge 6
2026-04-07T15:02:00Z,11.40,Charge 6
2026-04-07T15:04:00Z,20.50,Charge 6
2026-04-07T15:05:00Z,71.50,Charge 6
2026-04-07T15:06:00Z,79.20,Charge 6
2026-04-07T15:07:00Z,22.70,Charge 6
2026-04-07T15:08:00Z,5.00,Charge 6
2026-04-07T15:28:00Z,18.60,Charge 6
2026-04-07T15:29:00Z,13.60,Charge 6
2026-04-07T15:30:00Z,30.80,Charge 6
2026-04-07T15:31:00Z,38.70,Charge 6
2026-04-07T15:32:00Z,17.20,Charge 6
2026-04-07T15:33:00Z,22.90,Charge 6
2026-04-07T15:34:00Z,23.60,Charge 6
2026-04-07T15:35:00Z,12.90,Charge 6
2026-04-07T15:36:00Z,4.30,Charge 6
2026-04-07T15:43:00Z,5.70,Charge 6
2026-04-07T16:03:00Z,15.70,Charge 6
2026-04-07T16:04:00Z,20.10,Charge 6
2026-04-07T16:30:00Z,5.00,Charge 6
2026-04-07T16:48:00Z,32.30,Charge 6
2026-04-07T16:49:00Z,10.00,Charge 6
2026-04-07T16:50:00Z,12.20,Charge 6
2026-04-07T16:51:00Z,8.60,Charge 6
2026-04-07T17:03:00Z,9.30,Charge 6
2026-04-07T17:04:00Z,6.40,Charge 6
2026-04-07T17:05:00Z,12.20,Charge 6
2026-04-07T17:11:00Z,4.30,Charge 6
2026-04-07T17:12:00Z,3.50,Charge 6
2026-04-07T17:14:00Z,7.80,Charge 6
2026-04-07T17:15:00Z,10.70,Charge 6
2026-04-07T17:16:00Z,4.30,Charge 6
2026-04-07T17:20:00Z,8.60,Charge 6
2026-04-07T17:21:00Z,24.40,Charge 6
2026-04-07T17:22:00Z,68.20,Charge 6
2026-04-07T17:23:00Z,71.70,Charge 6
2026-04-07T17:24:00Z,80.00,Charge 6
2026-04-07T17:25:00Z,23.70,Charge 6
2026-04-07T17:26:00Z,41.60,Charge 6
2026-04-07T17:27:00Z,15.70,Charge 6
2026-04-07T17:28:00Z,65.40,Charge 6
2026-04-07T17:29:00Z,73.80,Charge 6
2026-04-07T17:30:00Z,78.50,Charge 6
2026-04-07T17:31:00Z,76.40,Charge 6
2026-04-07T17:32:00Z,30.30,Charge 6
2026-04-07T18:05:00Z,9.30,Charge 6
2026-04-07T18:21:00Z,5.70,Charge 6
2026-04-07T18:33:00Z,12.90,Charge 6
2026-04-07T18:34:00Z,23.70,Charge 6
2026-04-07T21:10:00Z,5.00,Charge 6
2026-04-07T22:19:00Z,9.30,Charge 6
2026-04-07T22:21:00Z,14.30,Charge 6
2026-04-07T22:23:00Z,9.30,Charge 6
2026-04-07T23:26:00Z,4.30,Charge 6
2026-04-07T23:33:00Z,12.90,Charge 6
2026-04-07T23:34:00Z,18.60,Charge 6
2026-04-08T03:02:00Z,5.00,Charge 6
2026-04-08T04:53:00Z,13.60,Charge 6
2026-04-08T04:54:00Z,40.90,Charge 6
2026-04-08T04:55:00Z,43.10,Charge 6
2026-04-08T04:57:00Z,23.70,Charge 6
2026-04-08T04:58:00Z,8.60,Charge 6
2026-04-08T04:59:00Z,10.70,Charge 6
2026-04-08T05:00:00Z,8.60,Charge 6
2026-04-08T05:02:00Z,37.30,Charge 6
2026-04-08T05:03:00Z,50.20,Charge 6
2026-04-08T05:06:00Z,7.10,Charge 6
2026-04-08T05:07:00Z,20.80,Charge 6
2026-04-08T05:08:00Z,26.50,Charge 6
2026-04-08T05:09:00Z,5.70,Charge 6
2026-04-08T05:11:00Z,43.00,Charge 6
2026-04-08T05:12:00Z,28.00,Charge 6
2026-04-08T05:13:00Z,21.50,Charge 6
2026-04-08T05:14:00Z,18.60,Charge 6
2026-04-08T05:15:00Z,1.40,Charge 6
2026-04-08T05:16:00Z,41.60,Charge 6
2026-04-08T05:17:00Z,38.00,Charge 6
2026-04-08T05:18:00Z,22.20,Charge 6
