timestamp,beats per minute,data source
2026-04-08T00:22:44Z,57.0,Charge 6
2026-04-08T00:22:45Z,56.0,Charge 6
2026-04-08T00:22:48Z,56.0,Charge 6
2026-04-08T00:22:51Z,56.0,Charge 6
2026-04-08T00:22:54Z,56.0,Charge 6
2026-04-08T00:22:57Z,56.0,Charge 6
2026-04-08T00:23:00Z,56.0,Charge 6
2026-04-08T00:23:03Z,56.0,Charge 6
2026-04-08T00:23:06Z,56.0,Charge 6
2026-04-08T00:23:09Z,56.0,Charge 6
2026-04-08T00:23:12Z,56.0,Charge 6
2026-04-08T00:23:15Z,56.0,Charge 6
2026-04-08T00:23:18Z,56.0,Charge 6
2026-04-08T00:23:21Z,56.0,Charge 6
2026-04-08T00:23:24Z,56.0,Charge 6
2026-04-08T00:23:27Z,56.0,Charge 6
2026-04-08T00:23:30Z,56.0,Charge 6
2026-04-08T00:23:33Z,56.0,Charge 6
2026-04-08T00:23:36Z,56.0,Charge 6
2026-04-08T00:23:39Z,56.0,Charge 6
2026-04-08T00:23:41Z,56.0,Charge 6
2026-04-08T00:23:44Z,56.0,Charge 6
2026-04-08T00:23:47Z,56.0,Charge 6
2026-04-08T00:23:50Z,56.0,Charge 6
2026-04-08T00:23:53Z,56.0,Charge 6
2026-04-08T00:23:56Z,56.0,Charge 6
2026-04-08T00:23:59Z,56.0,Charge 6
2026-04-08T00:24:02Z,56.0,Charge 6
2026-04-08T00:24:05Z,56.0,Charge 6
2026-04-08T00:24:08Z,56.0,Charge 6
2026-04-08T00:24:11Z,56.0,Charge 6
2026-04-08T00:24:14Z,56.0,Charge 6
2026-04-08T00:24:17Z,56.0,Charge 6
2026-04-08T00:24:20Z,56.0,Charge 6
2026-04-08T00:24:23Z,56.0,Charge 6
2026-04-08T00:24:26Z,56.0,Charge 6
2026-04-08T00:24:29Z,56.0,Charge 6
2026-04-08T00:24:32Z,56.0,Charge 6
2026-04-08T00:24:35Z,57.0,Charge 6
2026-04-08T00:24:38Z,57.0,Charge 6
2026-04-08T00:24:41Z,57.0,Charge 6
2026-04-08T00:24:42Z,56.0,Charge 6
