timestamp,Infrared to Red Signal Ratio
04/09/26 03:07:06,-21
04/09/26 03:08:06,0
04/09/26 03:09:06,34
04/09/26 03:10:06,4
04/09/26 03:11:06,0
04/09/26 03:12:06,45
04/09/26 03:13:06,-7
04/09/26 03:14:06,0
04/09/26 03:15:06,-13
04/09/26 03:16:06,-58
04/09/26 03:17:06,-13
04/09/26 03:18:06,20
04/09/26 03:19:06,-14
04/09/26 03:20:06,-3
04/09/26 03:21:07,3
04/09/26 03:22:07,-4
04/09/26 03:23:07,-2
04/09/26 03:24:07,-8
04/09/26 03:25:07,-1
04/09/26 03:26:07,8
04/09/26 03:27:07,-1
04/09/26 03:28:07,-13
04/09/26 03:29:07,-36
04/09/26 03:30:07,0
04/09/26 03:31:07,-18
04/09/26 03:32:07,-15
04/09/26 03:33:07,-34
04/09/26 03:34:07,0
04/09/26 03:35:07,0
04/09/26 03:36:07,-22
04/09/26 03:37:07,3
04/09/26 03:38:07,-4
04/09/26 03:39:07,21
04/09/26 03:40:07,-1
04/09/26 03:41:07,-1
04/09/26 03:42:07,32
04/09/26 03:43:07,0
04/09/26 03:44:07,8
04/09/26 03:45:07,-25
04/09/26 03:46:07,51
04/09/26 03:47:07,-6
04/09/26 03:48:07,46
04/09/26 03:49:07,0
04/09/26 03:50:07,-11
04/09/26 03:51:07,23
04/09/26 03:52:08,4
04/09/26 03:53:08,5
04/09/26 03:54:08,0
04/09/26 03:55:08,-5
04/09/26 03:56:08,4
04/09/26 03:57:08,8
04/09/26 03:58:08,4
04/09/26 03:59:08,-3
04/09/26 04:00:08,-7
04/09/26 04:01:08,0
04/09/26 04:02:08,1
04/09/26 04:03:08,-17
04/09/26 04:04:08,-10
04/09/26 04:05:08,-17
04/09/26 04:06:08,0
04/09/26 04:07:08,-34
04/09/26 04:08:08,-13
04/09/26 04:09:08,-49
04/09/26 04:10:08,-18
04/09/26 04:11:08,-21
04/09/26 04:12:08,0
04/09/26 04:13:08,-76
04/09/26 04:14:08,0
04/09/26 04:15:08,-43
04/09/26 04:16:08,17
04/09/26 04:17:08,0
04/09/26 04:18:08,19
04/09/26 04:19:08,0
04/09/26 04:20:08,-17
04/09/26 04:21:08,0
04/09/26 04:22:08,-37
04/09/26 04:23:10,5
04/09/26 04:24:10,14
04/09/26 04:25:10,3
04/09/26 04:26:10,0
04/09/26 04:27:10,-7
04/09/26 04:28:10,-7
04/09/26 04:29:10,-26
04/09/26 04:30:10,22
04/09/26 04:31:10,1
04/09/26 04:32:10,21
04/09/26 04:33:10,0
04/09/26 04:34:10,-2
04/09/26 04:35:10,9
04/09/26 04:36:10,-13
04/09/26 04:37:10,3
04/09/26 04:38:10,0
04/09/26 04:39:10,-13
04/09/26 04:40:10,14
04/09/26 04:41:10,1
04/09/26 04:42:10,7
04/09/26 04:43:10,4
04/09/26 04:44:10,-24
04/09/26 04:45:10,0
04/09/26 04:46:10,-10
04/09/26 04:47:10,0
04/09/26 04:48:10,0
04/09/26 04:49:10,-5
04/09/26 04:50:10,0
04/09/26 04:51:10,8
04/09/26 04:52:10,0
04/09/26 04:53:10,-3
04/09/26 04:54:12,4
04/09/26 04:55:12,7
04/09/26 04:56:12,-13
04/09/26 04:57:12,-38
04/09/26 04:58:12,-52
04/09/26 04:59:12,0
04/09/26 05:00:12,-4
04/09/26 05:01:12,-7
04/09/26 05:02:12,79
04/09/26 05:03:12,-5
04/09/26 05:04:12,-42
04/09/26 05:05:12,-35
04/09/26 05:06:12,-28
04/09/26 05:07:12,13
04/09/26 05:08:12,0
04/09/26 05:09:12,-50
04/09/26 05:10:12,-31
04/09/26 05:11:12,45
04/09/26 05:12:12,-12
04/09/26 05:13:12,0
04/09/26 05:14:12,-3
04/09/26 05:15:12,-43
04/09/26 05:16:12,0
04/09/26 05:17:12,0
04/09/26 05:18:12,-4
04/09/26 05:19:12,42
04/09/26 05:20:12,-2
04/09/26 05:21:12,0
04/09/26 05:22:12,-1
04/09/26 05:23:12,25
04/09/26 05:24:12,-22
04/09/26 05:25:13,-13
04/09/26 05:26:13,-2
04/09/26 05:27:13,0
04/09/26 05:28:13,-16
04/09/26 05:29:13,-11
04/09/26 05:30:13,0
04/09/26 05:31:13,-11
04/09/26 05:32:13,-13
04/09/26 05:33:13,-4
04/09/26 05:34:13,-8
04/09/26 05:35:13,0
04/09/26 05:36:13,-54
04/09/26 05:37:13,-7
04/09/26 05:38:13,-39
04/09/26 05:39:13,-43
04/09/26 05:40:13,16
04/09/26 05:41:13,0
04/09/26 05:42:13,0
04/09/26 05:43:13,-12
04/09/26 05:44:13,-9
04/09/26 05:45:13,3
04/09/26 05:46:13,-4
04/09/26 05:47:13,-21
04/09/26 05:48:13,49
04/09/26 05:49:13,0
04/09/26 05:50:13,-21
04/09/26 05:51:13,13
04/09/26 05:52:13,18
04/09/26 05:53:13,22
04/09/26 05:54:13,8
04/09/26 05:55:13,7
04/09/26 05:56:16,5
04/09/26 05:57:16,0
04/09/26 05:58:16,0
04/09/26 05:59:16,45
04/09/26 06:00:16,-22
04/09/26 06:01:16,-12
04/09/26 06:02:16,-48
04/09/26 06:03:16,-16
04/09/26 06:04:16,-21
04/09/26 06:05:16,-23
04/09/26 06:06:16,0
04/09/26 06:07:16,61
04/09/26 06:08:16,21
04/09/26 06:09:16,-21
04/09/26 06:10:16,-1
04/09/26 06:11:16,0
04/09/26 06:12:16,-16
04/09/26 06:13:16,-18
04/09/26 06:14:16,-49
04/09/26 06:15:16,48
04/09/26 06:16:16,21
04/09/26 06:17:16,-51
04/09/26 06:18:16,31
04/09/26 06:19:16,-18
04/09/26 06:20:16,-6
04/09/26 06:21:16,-53
04/09/26 06:22:16,21
04/09/26 06:23:16,-21
04/09/26 06:24:16,4
04/09/26 06:25:16,0
04/09/26 06:26:16,-17
04/09/26 06:27:17,-14
04/09/26 06:28:17,6
04/09/26 06:29:17,-5
04/09/26 06:30:17,-38
04/09/26 06:31:17,1
04/09/26 06:32:17,13
04/09/26 06:33:17,10
04/09/26 06:34:17,0
04/09/26 06:35:17,0
04/09/26 06:36:17,0
04/09/26 06:37:17,-15
04/09/26 06:38:17,21
04/09/26 06:39:17,0
04/09/26 06:40:17,-3
04/09/26 06:41:17,1
04/09/26 06:42:17,-20
04/09/26 06:43:17,-6
04/09/26 06:44:17,-7
04/09/26 06:45:17,0
04/09/26 06:46:17,-8
04/09/26 06:47:17,0
04/09/26 06:48:17,-2
04/09/26 06:49:17,15
04/09/26 06:50:17,1
04/09/26 06:51:17,-7
04/09/26 06:52:17,-10
04/09/26 06:53:17,0
04/09/26 06:54:17,12
04/09/26 06:55:17,13
04/09/26 06:56:17,9
04/09/26 06:57:17,-6
04/09/26 06:58:18,24
04/09/26 06:59:18,0
04/09/26 07:00:18,-21
04/09/26 07:01:18,16
04/09/26 07:02:18,-8
04/09/26 07:03:18,-17
04/09/26 07:04:18,13
04/09/26 07:05:18,-46
04/09/26 07:06:18,-16
04/09/26 07:07:18,-29
04/09/26 07:08:18,-21
04/09/26 07:09:18,-33
04/09/26 07:10:18,-1
04/09/26 07:11:18,-1
04/09/26 07:12:18,-30
04/09/26 07:13:18,-5
04/09/26 07:14:18,-13
04/09/26 07:15:18,43
04/09/26 07:16:18,32
04/09/26 07:17:18,19
04/09/26 07:18:18,-3
04/09/26 07:19:18,21
04/09/26 07:20:18,-3
04/09/26 07:21:18,-4
04/09/26 07:22:18,-1
04/09/26 07:23:18,-1
04/09/26 07:24:18,-31
04/09/26 07:25:18,-38
04/09/26 07:26:18,-54
04/09/26 07:27:18,61
04/09/26 07:28:18,-1
04/09/26 07:29:20,-48
04/09/26 07:30:20,0
04/09/26 07:31:20,-56
04/09/26 07:32:20,-37
04/09/26 07:33:20,-9
04/09/26 07:34:20,0
04/09/26 07:35:20,3
04/09/26 07:36:20,42
04/09/26 07:37:20,-5
04/09/26 07:38:20,-12
04/09/26 07:39:20,-1
04/09/26 07:40:20,26
04/09/26 07:41:20,-3
04/09/26 07:42:20,44
04/09/26 07:43:20,-13
04/09/26 07:44:20,-6
04/09/26 07:45:20,-13
04/09/26 07:46:20,-5
04/09/26 07:47:20,-7
04/09/26 07:48:20,0
04/09/26 07:49:20,0
04/09/26 07:50:20,2
04/09/26 07:51:20,-18
04/09/26 07:52:20,-27
04/09/26 07:53:20,5
04/09/26 07:54:20,0
04/09/26 07:55:20,-10
04/09/26 07:56:20,0
04/09/26 07:57:20,-5
04/09/26 07:58:20,0
04/09/26 07:59:20,0
04/09/26 08:00:21,12
04/09/26 08:01:21,-30
04/09/26 08:02:21,0
04/09/26 08:03:21,-22
04/09/26 08:04:21,-38
04/09/26 08:05:21,-9
04/09/26 08:06:21,27
04/09/26 08:07:21,0
