timestamp,Infrared to Red Signal Ratio
04/03/26 01:28:01,0
04/03/26 01:29:01,13
04/03/26 01:30:01,7
04/03/26 01:31:01,40
04/03/26 01:32:01,-6
04/03/26 01:33:01,-8
04/03/26 01:34:01,0
04/03/26 01:35:01,10
04/03/26 01:36:01,-20
04/03/26 01:37:01,21
04/03/26 01:38:01,-11
04/03/26 01:39:01,8
04/03/26 01:40:01,-2
04/03/26 01:41:01,0
04/03/26 01:42:01,-32
04/03/26 01:43:01,3
04/03/26 01:44:01,-15
04/03/26 01:45:01,-10
04/03/26 01:46:01,-9
04/03/26 01:47:01,-23
04/03/26 01:48:01,0
04/03/26 01:49:01,-1
04/03/26 01:50:01,-12
04/03/26 01:51:01,39
04/03/26 01:52:01,0
04/03/26 01:53:01,0
04/03/26 01:54:01,26
04/03/26 01:55:01,-3
04/03/26 01:56:01,-26
04/03/26 01:57:01,-30
04/03/26 01:58:59,-18
04/03/26 01:59:59,-4
04/03/26 02:00:59,0
04/03/26 02:01:59,0
04/03/26 02:02:59,13
04/03/26 02:03:59,6
04/03/26 02:04:59,-3
04/03/26 02:05:59,-16
04/03/26 02:06:59,23
04/03/26 02:07:59,-2
04/03/26 02:08:59,14
04/03/26 02:09:59,-37
04/03/26 02:10:59,13
04/03/26 02:11:59,21
04/03/26 02:12:59,30
04/03/26 02:14:02,2
04/03/26 02:15:02,16
04/03/26 02:16:02,-2
04/03/26 02:17:02,-4
04/03/26 02:18:02,0
04/03/26 02:19:02,-46
04/03/26 02:20:02,-35
04/03/26 02:21:02,-28
04/03/26 02:22:02,-23
04/03/26 02:23:02,0
04/03/26 02:24:02,-20
04/03/26 02:25:02,-12
04/03/26 02:26:02,-10
04/03/26 02:27:02,-85
04/03/26 02:28:02,9
04/03/26 02:29:01,2
04/03/26 02:30:01,0
04/03/26 02:31:01,-3
04/03/26 02:32:01,0
04/03/26 02:33:01,0
04/03/26 02:34:01,-59
04/03/26 02:35:01,-44
04/03/26 02:36:01,-10
04/03/26 02:37:01,16
04/03/26 02:38:01,7
04/03/26 02:39:01,8
04/03/26 02:40:01,2
04/03/26 02:41:01,-12
04/03/26 02:42:01,0
04/03/26 02:43:01,0
04/03/26 02:44:02,15
04/03/26 02:45:02,-19
04/03/26 02:46:02,0
04/03/26 02:47:02,-21
04/03/26 02:48:02,11
04/03/26 02:49:02,0
04/03/26 02:50:02,-17
04/03/26 02:51:02,9
04/03/26 02:52:02,60
04/03/26 02:53:02,4
04/03/26 02:54:02,60
04/03/26 02:55:02,-2
04/03/26 02:56:02,59
04/03/26 02:57:02,14
04/03/26 02:58:02,3
04/03/26 02:59:01,4
04/03/26 03:00:01,-17
04/03/26 03:01:01,0
04/03/26 03:02:01,10
04/03/26 03:03:01,9
04/03/26 03:04:01,-4
04/03/26 03:05:01,14
04/03/26 03:06:01,21
04/03/26 03:07:01,27
04/03/26 03:08:01,-7
04/03/26 03:09:01,63
04/03/26 03:10:01,13
04/03/26 03:11:01,17
04/03/26 03:12:01,-24
04/03/26 03:13:01,-2
04/03/26 03:14:02,4
04/03/26 03:15:02,26
04/03/26 03:16:02,-8
04/03/26 03:17:02,5
04/03/26 03:18:02,34
04/03/26 03:19:02,34
04/03/26 03:20:02,-13
04/03/26 03:21:02,0
04/03/26 03:22:02,64
04/03/26 03:23:02,0
04/03/26 03:24:02,6
04/03/26 03:25:02,26
04/03/26 03:26:02,3
04/03/26 03:27:02,0
04/03/26 03:28:02,7
04/03/26 03:29:02,18
04/03/26 03:30:02,-17
04/03/26 03:31:02,4
04/03/26 03:32:02,42
04/03/26 03:33:02,7
04/03/26 03:34:02,27
04/03/26 03:35:02,35
04/03/26 03:36:02,3
04/03/26 03:37:02,32
04/03/26 03:38:02,29
04/03/26 03:39:02,56
04/03/26 03:40:02,-32
04/03/26 03:41:02,0
04/03/26 03:42:02,17
04/03/26 03:43:02,65
04/03/26 03:44:02,29
04/03/26 03:45:02,0
04/03/26 03:46:02,50
04/03/26 03:47:02,0
04/03/26 03:48:02,-8
04/03/26 03:49:02,0
04/03/26 03:50:02,8
04/03/26 03:51:02,6
04/03/26 03:52:02,0
04/03/26 03:53:02,0
04/03/26 03:54:02,14
04/03/26 03:55:02,1
04/03/26 03:56:02,18
04/03/26 05:00:00,4
04/03/26 05:01:00,-28
04/03/26 05:02:00,12
04/03/26 05:03:00,6
04/03/26 05:04:00,14
04/03/26 05:05:00,-46
04/03/26 05:06:00,1
04/03/26 05:07:00,0
04/03/26 05:08:00,26
04/03/26 05:09:00,-9
04/03/26 05:10:00,0
04/03/26 05:11:00,5
04/03/26 05:12:55,18
04/03/26 05:13:55,0
04/03/26 05:14:55,0
04/03/26 05:15:55,-4
04/03/26 05:16:55,0
04/03/26 05:17:55,0
04/03/26 05:18:55,-3
04/03/26 05:19:55,0
04/03/26 05:20:55,-24
04/03/26 05:21:55,0
04/03/26 05:22:55,0
04/03/26 05:23:55,-23
04/03/26 05:24:55,8
04/03/26 05:25:55,4
04/03/26 05:26:55,36
04/03/26 05:28:01,0
04/03/26 05:29:01,16
04/03/26 05:30:01,-4
04/03/26 05:31:01,-13
04/03/26 05:32:01,26
04/03/26 05:33:01,36
04/03/26 05:34:01,-17
04/03/26 05:35:01,4
04/03/26 05:36:01,-1
04/03/26 05:37:01,-2
04/03/26 05:38:01,0
04/03/26 05:39:01,-35
04/03/26 05:40:01,14
04/03/26 05:41:01,20
04/03/26 05:42:01,30
04/03/26 05:43:00,0
04/03/26 05:44:00,-5
04/03/26 05:45:00,0
04/03/26 05:46:00,0
04/03/26 05:47:00,-3
04/03/26 05:48:00,0
04/03/26 05:49:00,-1
04/03/26 05:50:00,0
04/03/26 05:51:00,-22
04/03/26 05:52:00,-17
04/03/26 05:53:00,0
04/03/26 05:54:00,-1
04/03/26 05:55:00,-56
04/03/26 05:56:00,-27
04/03/26 05:57:00,-4
04/03/26 05:58:00,0
04/03/26 05:59:00,20
04/03/26 06:00:00,-14
04/03/26 06:01:00,1
04/03/26 06:02:00,0
04/03/26 06:03:00,-4
04/03/26 06:04:00,0
04/03/26 06:05:00,-8
04/03/26 06:06:00,-7
04/03/26 06:07:00,0
04/03/26 06:08:00,-1
04/03/26 06:09:00,0
04/03/26 06:10:00,0
04/03/26 06:11:00,17
04/03/26 06:12:00,-4
04/03/26 06:13:59,-11
04/03/26 06:14:59,-1
04/03/26 06:15:59,0
04/03/26 06:16:59,0
04/03/26 06:17:59,26
04/03/26 06:18:59,-3
04/03/26 06:19:59,-5
04/03/26 06:20:59,10
04/03/26 06:21:59,-6
04/03/26 06:22:59,0
04/03/26 06:23:59,-8
04/03/26 06:24:59,11
04/03/26 06:25:59,-34
04/03/26 06:26:59,-4
04/03/26 06:27:59,3
04/03/26 06:29:00,-11
04/03/26 06:30:00,11
04/03/26 06:31:00,32
04/03/26 06:32:00,0
04/03/26 06:33:00,0
04/03/26 06:34:00,-4
04/03/26 06:35:00,-55
04/03/26 06:36:00,-4
04/03/26 06:37:00,-26
04/03/26 06:38:00,-38
04/03/26 06:39:00,4
04/03/26 06:40:00,0
04/03/26 06:41:00,3
04/03/26 06:42:00,29
04/03/26 06:43:00,12
04/03/26 06:44:00,22
04/03/26 06:45:00,-16
04/03/26 06:46:00,-65
04/03/26 06:47:00,8
04/03/26 06:48:00,-5
04/03/26 06:49:00,6
04/03/26 06:50:00,-4
04/03/26 06:51:00,-28
04/03/26 06:52:00,-3
04/03/26 06:53:00,-36
04/03/26 06:54:00,-62
04/03/26 06:55:00,-36
04/03/26 06:56:00,-19
04/03/26 06:57:00,-32
04/03/26 06:58:00,0
04/03/26 06:59:01,13
04/03/26 07:00:01,0
04/03/26 07:01:01,7
04/03/26 07:02:01,-3
04/03/26 07:03:01,8
04/03/26 07:04:01,-1
04/03/26 07:05:01,18
04/03/26 07:06:01,10
04/03/26 07:07:01,-2
04/03/26 07:08:01,28
04/03/26 07:09:01,0
04/03/26 07:10:01,-54
04/03/26 07:11:01,0
04/03/26 07:12:01,23
04/03/26 07:13:01,86
04/03/26 07:14:00,-17
04/03/26 07:15:00,0
04/03/26 07:16:00,18
04/03/26 07:17:00,-44
04/03/26 07:18:00,-12
04/03/26 07:19:00,17
04/03/26 07:20:00,23
04/03/26 07:21:00,56
04/03/26 07:22:00,2
04/03/26 07:23:00,8
04/03/26 07:24:00,-5
04/03/26 07:25:00,29
04/03/26 07:26:00,-17
04/03/26 07:27:00,0
04/03/26 07:28:00,-8
04/03/26 07:29:03,-2
04/03/26 07:30:03,0
04/03/26 07:31:03,-22
04/03/26 07:32:03,0
04/03/26 07:33:03,-41
04/03/26 07:34:03,8
04/03/26 07:35:03,-3
04/03/26 07:36:03,0
04/03/26 07:37:03,0
04/03/26 07:38:03,9
04/03/26 07:39:03,-35
04/03/26 07:40:03,0
04/03/26 07:41:03,5
04/03/26 07:42:03,6
04/03/26 07:43:03,-12
04/03/26 07:44:46,0
04/03/26 07:45:46,-47
04/03/26 07:46:46,-35
04/03/26 07:47:46,0
04/03/26 07:48:46,-36
04/03/26 07:49:46,20
04/03/26 07:50:46,7
04/03/26 07:51:46,0
04/03/26 07:52:46,0
04/03/26 07:53:46,-10
04/03/26 07:54:46,-19
04/03/26 07:55:46,-6
04/03/26 07:56:46,-8
04/03/26 07:57:46,-1
04/03/26 07:58:46,2
04/03/26 09:31:31,-12
04/03/26 09:32:31,1
04/03/26 09:33:31,0
04/03/26 09:34:31,3
04/03/26 09:35:31,0
04/03/26 09:36:31,-7
04/03/26 09:37:31,-10
04/03/26 09:38:31,3
04/03/26 09:39:31,-1
04/03/26 09:40:31,5
04/03/26 09:41:31,0
04/03/26 09:42:31,0
04/03/26 09:43:31,5
04/03/26 09:44:31,13
04/03/26 09:45:31,-1
04/03/26 09:46:31,4
04/03/26 09:47:31,-4
04/03/26 09:48:31,0
04/03/26 20:27:00,0
04/03/26 20:28:00,15
04/03/26 20:29:00,3
04/03/26 20:30:28,9
04/03/26 20:31:28,-1
04/03/26 20:32:28,-23
04/03/26 20:33:28,-4
04/03/26 20:34:28,4
04/03/26 20:35:28,-11
04/03/26 20:36:28,-7
04/03/26 20:37:28,-9
04/03/26 20:38:28,10
04/03/26 20:39:28,-4
04/03/26 20:40:28,-31
04/03/26 20:41:28,12
