timestamp,Infrared to Red Signal Ratio
03/28/26 04:00:17,3
03/28/26 04:01:17,3
03/28/26 04:02:17,-47
03/28/26 04:03:17,46
03/28/26 04:04:17,-37
03/28/26 04:05:17,0
03/28/26 04:06:17,24
03/28/26 04:07:17,-5
03/28/26 04:08:17,-1
03/28/26 04:09:17,2
03/28/26 04:10:17,13
03/28/26 04:11:19,1
03/28/26 04:12:19,38
03/28/26 04:13:19,29
03/28/26 04:14:19,11
03/28/26 04:15:19,48
03/28/26 04:16:19,19
03/28/26 04:17:19,34
03/28/26 04:18:19,17
03/28/26 04:19:19,50
03/28/26 04:20:19,18
03/28/26 04:21:19,32
03/28/26 04:22:19,13
03/28/26 04:23:19,14
03/28/26 04:24:19,15
03/28/26 04:25:19,6
03/28/26 04:26:20,29
03/28/26 04:27:20,14
03/28/26 04:28:20,30
03/28/26 04:29:20,1
03/28/26 04:30:20,-5
03/28/26 04:31:20,26
03/28/26 04:32:20,20
03/28/26 04:33:20,12
03/28/26 04:34:20,0
03/28/26 04:35:20,0
03/28/26 04:36:20,43
03/28/26 04:37:20,25
03/28/26 04:38:20,59
03/28/26 04:39:20,47
03/28/26 04:40:20,-1
03/28/26 04:41:22,1
03/28/26 04:42:22,7
03/28/26 04:43:22,41
03/28/26 04:44:22,0
03/28/26 04:45:22,-6
03/28/26 04:46:22,-6
03/28/26 04:47:22,34
03/28/26 04:48:22,-5
03/28/26 04:49:22,4
03/28/26 04:50:22,17
03/28/26 04:51:22,0
03/28/26 04:52:22,0
03/28/26 04:53:22,0
03/28/26 04:54:22,-1
03/28/26 04:55:22,0
03/28/26 04:56:22,0
03/28/26 04:57:22,1
03/28/26 04:58:22,-4
03/28/26 04:59:22,-2
03/28/26 05:00:22,-8
03/28/26 05:01:22,8
03/28/26 05:02:22,26
03/28/26 05:03:22,-10
03/28/26 05:04:22,-11
03/28/26 05:05:22,0
03/28/26 05:06:22,0
03/28/26 05:07:22,-8
03/28/26 05:08:22,-35
03/28/26 05:09:22,-1
03/28/26 05:10:22,3
03/28/26 05:11:23,-40
03/28/26 05:12:23,76
03/28/26 05:13:23,0
03/28/26 05:14:23,40
03/28/26 05:15:23,-10
03/28/26 05:16:23,-26
03/28/26 05:17:23,-65
03/28/26 05:18:23,-7
03/28/26 05:19:23,-44
03/28/26 05:20:23,0
03/28/26 05:21:23,-8
03/28/26 05:22:23,-11
03/28/26 05:23:23,30
03/28/26 05:24:23,-30
03/28/26 05:25:23,0
03/28/26 05:26:24,-14
03/28/26 05:27:24,-1
03/28/26 05:28:24,-8
03/28/26 05:29:24,69
03/28/26 05:30:24,0
03/28/26 05:31:24,-59
03/28/26 05:32:24,7
03/28/26 05:33:24,0
03/28/26 05:34:24,15
03/28/26 05:35:24,17
03/28/26 05:36:24,0
03/28/26 05:37:24,-1
03/28/26 05:38:24,12
03/28/26 05:39:24,4
03/28/26 05:40:24,5
03/28/26 05:41:22,3
03/28/26 05:42:22,-5
03/28/26 05:43:22,7
03/28/26 05:44:22,6
03/28/26 05:45:22,4
03/28/26 05:46:22,0
03/28/26 05:47:22,-24
03/28/26 05:48:22,-47
03/28/26 05:49:22,-2
03/28/26 05:50:22,-71
03/28/26 05:51:22,3
03/28/26 05:52:22,-23
03/28/26 05:53:22,-31
03/28/26 05:54:22,0
03/28/26 05:55:22,0
03/28/26 05:56:22,0
03/28/26 05:57:25,0
03/28/26 05:58:25,0
03/28/26 05:59:25,0
03/28/26 06:00:25,-24
03/28/26 06:01:25,12
03/28/26 06:02:25,2
03/28/26 06:03:25,18
03/28/26 06:04:25,-3
03/28/26 06:05:25,4
03/28/26 06:06:25,0
03/28/26 06:07:25,0
03/28/26 06:08:25,6
03/28/26 06:09:25,-26
03/28/26 06:10:25,5
03/28/26 06:11:25,23
03/28/26 06:12:25,1
03/28/26 06:13:25,23
03/28/26 06:14:25,13
03/28/26 06:15:25,0
03/28/26 06:16:25,0
03/28/26 06:17:25,0
03/28/26 06:18:25,0
03/28/26 06:19:25,-44
03/28/26 06:20:25,-5
03/28/26 06:21:25,2
03/28/26 06:22:25,8
03/28/26 06:23:25,-11
03/28/26 06:24:25,-20
03/28/26 06:25:25,-2
03/28/26 06:26:25,3
03/28/26 06:27:28,-4
03/28/26 06:28:28,0
03/28/26 06:29:28,7
03/28/26 06:30:28,-10
03/28/26 06:31:28,-21
03/28/26 06:32:28,0
03/28/26 06:33:28,0
03/28/26 06:34:28,-35
03/28/26 06:35:28,19
03/28/26 06:36:28,13
03/28/26 06:37:28,-5
03/28/26 06:38:28,-13
03/28/26 06:39:28,-10
03/28/26 06:40:28,-4
03/28/26 06:41:28,-2
03/28/26 06:42:29,-1
03/28/26 06:43:29,-4
03/28/26 06:44:29,11
03/28/26 06:45:29,14
03/28/26 06:46:29,0
03/28/26 06:47:29,16
03/28/26 06:48:29,-22
03/28/26 06:49:29,7
03/28/26 06:50:29,-21
03/28/26 06:51:29,4
03/28/26 06:52:29,-59
03/28/26 06:53:29,4
03/28/26 06:54:29,-16
03/28/26 06:55:29,-59
03/28/26 06:56:29,0
03/28/26 06:57:30,0
03/28/26 06:58:30,17
03/28/26 06:59:30,-1
03/28/26 07:00:30,5
03/28/26 07:01:30,0
03/28/26 07:02:30,-35
03/28/26 07:03:30,0
03/28/26 07:04:30,-69
03/28/26 07:05:30,-69
03/28/26 07:06:30,-37
03/28/26 07:07:30,-52
03/28/26 07:08:30,26
03/28/26 07:09:30,0
03/28/26 07:10:30,-38
03/28/26 07:11:30,-65
03/28/26 07:12:30,-84
03/28/26 07:13:30,43
03/28/26 07:14:30,-22
03/28/26 07:15:30,4
03/28/26 07:16:30,-2
03/28/26 07:17:30,-48
03/28/26 07:18:30,21
03/28/26 07:19:30,0
03/28/26 07:20:30,25
03/28/26 07:21:30,13
03/28/26 07:22:30,86
03/28/26 07:23:30,57
03/28/26 07:24:30,56
03/28/26 07:25:30,7
03/28/26 07:26:30,-1
03/28/26 07:27:32,28
03/28/26 07:28:32,26
03/28/26 07:29:32,0
03/28/26 07:30:32,-15
03/28/26 07:31:32,16
03/28/26 07:32:32,-10
03/28/26 07:33:32,-7
03/28/26 07:34:32,-31
03/28/26 07:35:32,-7
03/28/26 07:36:32,10
03/28/26 07:37:32,0
03/28/26 07:38:32,0
03/28/26 07:39:32,0
03/28/26 07:40:32,0
03/28/26 07:41:32,0
03/28/26 07:42:33,68
03/28/26 07:43:33,3
03/28/26 07:44:33,0
03/28/26 07:45:33,0
03/28/26 07:46:33,-36
03/28/26 07:47:33,0
03/28/26 07:48:33,0
03/28/26 07:49:33,0
03/28/26 07:50:33,0
03/28/26 07:51:33,0
03/28/26 07:52:33,0
03/28/26 07:53:33,0
03/28/26 07:54:33,0
03/28/26 07:55:33,0
03/28/26 07:56:33,0
03/28/26 07:57:35,0
03/28/26 07:58:35,0
03/28/26 07:59:35,0
03/28/26 08:00:35,0
03/28/26 08:01:35,0
03/28/26 08:02:35,0
03/28/26 08:03:35,0
03/28/26 08:04:35,0
03/28/26 08:05:35,0
03/28/26 08:06:35,25
03/28/26 08:07:35,-2
03/28/26 08:08:35,-2
03/28/26 08:09:35,0
03/28/26 08:10:35,0
03/28/26 08:11:35,0
03/28/26 08:12:35,0
03/28/26 08:13:35,0
03/28/26 08:14:35,11
03/28/26 08:15:35,-4
03/28/26 08:16:35,-3
03/28/26 08:17:35,0
03/28/26 08:18:35,4
03/28/26 08:19:35,0
03/28/26 08:20:35,0
03/28/26 08:21:35,-13
03/28/26 08:22:35,-33
03/28/26 08:23:35,0
03/28/26 08:24:35,-17
03/28/26 08:25:35,-13
03/28/26 08:26:35,-48
03/28/26 08:27:35,-4
03/28/26 08:28:38,46
03/28/26 08:29:38,4
03/28/26 08:30:38,-22
03/28/26 08:31:38,21
03/28/26 08:32:38,0
03/28/26 08:33:38,5
03/28/26 08:34:38,0
03/28/26 08:35:38,-1
03/28/26 08:36:38,-5
03/28/26 08:37:38,-8
03/28/26 08:38:38,21
03/28/26 08:39:38,13
03/28/26 08:40:38,4
03/28/26 08:41:38,3
03/28/26 20:38:30,-1
03/28/26 20:39:30,-28
03/28/26 20:40:30,-9
03/28/26 20:41:58,-20
03/28/26 20:42:58,0
03/28/26 20:43:58,-4
03/28/26 20:44:59,0
03/28/26 20:45:59,-20
03/28/26 20:46:59,0
