timestamp,Infrared to Red Signal Ratio
04/12/26 03:12:06,-45
04/12/26 03:13:06,-40
04/12/26 03:14:06,-26
04/12/26 03:15:06,-14
04/12/26 03:16:06,-78
04/12/26 03:17:06,0
04/12/26 03:18:06,-6
04/12/26 03:19:06,4
04/12/26 03:20:06,29
04/12/26 03:21:07,-29
04/12/26 03:22:07,-3
04/12/26 03:23:07,1
04/12/26 03:24:07,4
04/12/26 03:25:07,-4
04/12/26 03:26:07,-14
04/12/26 03:27:07,0
04/12/26 03:28:07,4
04/12/26 03:29:07,32
04/12/26 03:30:07,13
04/12/26 03:31:07,-4
04/12/26 03:32:07,-4
04/12/26 03:33:07,0
04/12/26 03:34:07,-18
04/12/26 03:35:07,35
04/12/26 03:36:09,-5
04/12/26 03:37:09,-3
04/12/26 03:38:09,-19
04/12/26 03:39:09,13
04/12/26 03:40:09,36
04/12/26 03:41:09,-8
04/12/26 03:42:09,55
04/12/26 03:43:09,-1
04/12/26 03:44:09,14
04/12/26 03:45:09,0
04/12/26 03:46:09,6
04/12/26 03:47:09,43
04/12/26 03:48:09,38
04/12/26 03:49:09,0
04/12/26 03:50:09,-22
04/12/26 03:51:10,37
04/12/26 03:52:10,-13
04/12/26 03:53:10,-5
04/12/26 03:54:10,29
04/12/26 03:55:10,15
04/12/26 03:56:10,0
04/12/26 03:57:10,49
04/12/26 03:58:10,-20
04/12/26 03:59:10,1
04/12/26 04:00:10,2
04/12/26 04:01:10,25
04/12/26 04:02:10,-8
04/12/26 04:03:10,3
04/12/26 04:04:10,-6
04/12/26 04:05:10,2
04/12/26 04:06:12,-36
04/12/26 04:07:12,-10
04/12/26 04:08:12,0
04/12/26 04:09:12,26
04/12/26 04:10:12,-2
04/12/26 04:11:12,10
04/12/26 04:12:12,1
04/12/26 04:13:12,8
04/12/26 04:14:12,34
04/12/26 04:15:12,3
04/12/26 04:16:12,1
04/12/26 04:17:12,-7
04/12/26 04:18:12,35
04/12/26 04:19:12,5
04/12/26 04:20:12,-1
04/12/26 04:21:13,-1
04/12/26 04:22:13,-4
04/12/26 04:23:13,26
04/12/26 04:24:13,-69
04/12/26 04:25:13,-2
04/12/26 04:26:13,-8
04/12/26 04:27:13,0
04/12/26 04:28:13,-13
04/12/26 04:29:13,-47
04/12/26 04:30:13,-1
04/12/26 04:31:13,-47
04/12/26 04:32:13,0
04/12/26 04:33:13,25
04/12/26 04:34:13,27
04/12/26 04:35:13,8
04/12/26 04:36:14,13
04/12/26 04:37:14,9
04/12/26 04:38:14,9
04/12/26 04:39:14,15
04/12/26 04:40:14,12
04/12/26 04:41:14,-6
04/12/26 04:42:14,25
04/12/26 04:43:14,36
04/12/26 04:44:14,0
04/12/26 04:45:14,5
04/12/26 04:46:14,20
04/12/26 04:47:14,20
04/12/26 04:48:14,-3
04/12/26 04:49:14,52
04/12/26 04:50:14,15
04/12/26 04:51:14,56
04/12/26 04:52:16,14
04/12/26 04:53:16,26
04/12/26 04:54:16,65
04/12/26 04:55:16,43
04/12/26 04:56:16,17
04/12/26 04:57:16,0
04/12/26 04:58:16,33
04/12/26 04:59:16,46
04/12/26 05:00:16,55
04/12/26 05:01:16,34
04/12/26 05:02:16,3
04/12/26 05:03:16,7
04/12/26 05:04:16,11
04/12/26 05:05:16,35
04/12/26 05:06:16,36
04/12/26 05:07:16,0
04/12/26 05:08:16,18
04/12/26 05:09:16,65
04/12/26 05:10:16,3
04/12/26 05:11:16,0
04/12/26 05:12:16,0
04/12/26 05:13:16,-3
04/12/26 05:14:16,-14
04/12/26 05:15:16,-31
04/12/26 05:16:16,-15
04/12/26 05:17:16,3
04/12/26 05:18:16,0
04/12/26 05:19:16,-11
04/12/26 05:20:16,0
04/12/26 05:21:16,-11
04/12/26 05:22:18,24
04/12/26 05:23:18,0
04/12/26 05:24:18,-2
04/12/26 05:25:18,-1
04/12/26 05:26:18,0
04/12/26 05:27:18,52
04/12/26 05:28:18,39
04/12/26 05:29:18,-3
04/12/26 05:30:18,0
04/12/26 05:31:18,10
04/12/26 05:32:18,44
04/12/26 05:33:18,-8
04/12/26 05:34:18,-42
04/12/26 05:35:18,-26
04/12/26 05:36:18,-13
04/12/26 05:37:18,-37
04/12/26 05:38:18,-1
04/12/26 05:39:18,8
04/12/26 05:40:18,-20
04/12/26 05:41:18,10
04/12/26 05:42:18,0
04/12/26 05:43:18,-49
04/12/26 05:44:18,38
04/12/26 05:45:18,-29
04/12/26 05:46:18,-39
04/12/26 05:47:18,0
04/12/26 05:48:18,4
04/12/26 05:49:18,1
04/12/26 05:50:18,-10
04/12/26 05:51:18,0
04/12/26 05:52:20,0
04/12/26 05:53:20,-26
04/12/26 05:54:20,-12
04/12/26 05:55:20,0
04/12/26 05:56:20,-59
04/12/26 05:57:20,-5
04/12/26 05:58:20,1
04/12/26 05:59:20,-16
04/12/26 06:00:20,0
04/12/26 06:01:20,16
04/12/26 06:02:20,49
04/12/26 06:03:20,-52
04/12/26 06:04:20,0
04/12/26 06:05:20,-52
04/12/26 06:06:20,-53
04/12/26 06:07:23,29
04/12/26 06:08:23,0
04/12/26 06:09:23,-18
04/12/26 06:10:23,0
04/12/26 06:11:23,-2
04/12/26 06:12:23,-39
04/12/26 06:13:23,0
04/12/26 06:14:23,5
04/12/26 06:15:23,11
04/12/26 06:16:23,-19
04/12/26 06:17:23,0
04/12/26 06:18:23,14
04/12/26 06:19:23,0
04/12/26 06:20:23,0
04/12/26 06:21:23,5
04/12/26 06:22:23,16
04/12/26 06:23:23,1
04/12/26 06:24:23,-30
04/12/26 06:25:23,0
04/12/26 06:26:23,6
04/12/26 06:27:23,10
04/12/26 06:28:23,5
04/12/26 06:29:23,0
04/12/26 06:30:23,21
04/12/26 06:31:23,0
04/12/26 06:32:23,32
04/12/26 06:33:23,0
04/12/26 06:34:23,0
04/12/26 06:35:23,0
04/12/26 06:36:23,23
04/12/26 06:37:25,1
04/12/26 06:38:25,26
04/12/26 06:39:25,0
04/12/26 06:40:25,0
04/12/26 06:41:25,35
04/12/26 06:42:25,13
04/12/26 06:43:25,2
04/12/26 06:44:25,5
04/12/26 06:45:25,0
04/12/26 06:46:25,0
04/12/26 06:47:25,-7
04/12/26 06:48:25,12
04/12/26 06:49:25,0
04/12/26 06:50:25,11
04/12/26 06:51:25,0
04/12/26 06:52:28,-3
04/12/26 06:53:28,0
04/12/26 06:54:28,41
04/12/26 06:55:28,36
04/12/26 06:56:28,-15
04/12/26 06:57:28,-3
04/12/26 06:58:28,-52
04/12/26 06:59:28,0
04/12/26 07:00:28,-1
04/12/26 07:01:28,-13
04/12/26 07:02:28,3
04/12/26 07:03:28,17
04/12/26 07:04:28,3
04/12/26 07:05:28,11
04/12/26 07:06:28,7
04/12/26 07:07:28,6
04/12/26 07:08:28,0
04/12/26 07:09:28,-2
04/12/26 07:10:28,0
04/12/26 07:11:28,-2
04/12/26 07:12:28,46
04/12/26 07:13:28,-4
04/12/26 07:14:28,-15
04/12/26 07:39:00,8
04/12/26 07:40:00,0
04/12/26 07:41:00,0
04/12/26 07:42:00,6
04/12/26 07:43:00,10
04/12/26 07:44:00,0
04/12/26 07:45:00,-1
04/12/26 07:46:00,0
04/12/26 07:47:00,-6
04/12/26 07:48:00,14
04/12/26 07:49:00,22
04/12/26 07:50:00,27
04/12/26 07:51:00,18
04/12/26 07:52:00,30
04/12/26 07:53:01,17
04/12/26 07:54:01,48
04/12/26 07:55:01,5
04/12/26 07:56:01,27
04/12/26 07:57:01,30
04/12/26 07:58:01,14
04/12/26 07:59:01,13
04/12/26 08:00:01,8
04/12/26 08:01:01,21
04/12/26 08:02:01,11
04/12/26 08:03:01,56
04/12/26 08:04:01,1
04/12/26 08:05:01,-7
04/12/26 08:06:01,0
04/12/26 08:07:01,-8
04/12/26 08:08:02,11
04/12/26 08:09:02,23
04/12/26 08:10:02,7
04/12/26 08:11:02,-3
04/12/26 08:12:02,-7
04/12/26 08:13:02,0
04/12/26 08:14:02,-60
04/12/26 08:15:02,0
04/12/26 08:16:02,0
04/12/26 08:17:02,0
04/12/26 08:18:02,9
04/12/26 08:19:02,13
04/12/26 08:20:02,-1
04/12/26 08:21:02,-45
04/12/26 08:22:02,4
04/12/26 08:23:03,4
04/12/26 08:24:03,0
04/12/26 08:25:03,4
04/12/26 08:26:03,4
04/12/26 08:27:03,4
04/12/26 08:28:03,70
04/12/26 08:29:03,52
04/12/26 08:30:03,8
04/12/26 08:31:03,31
04/12/26 08:32:03,21
04/12/26 08:33:03,48
04/12/26 08:34:03,0
04/12/26 08:35:03,26
04/12/26 08:36:03,4
04/12/26 08:37:03,11
04/12/26 08:38:05,10
04/12/26 08:39:05,8
04/12/26 08:40:05,4
04/12/26 08:41:05,-8
04/12/26 08:42:05,20
04/12/26 08:43:05,21
04/12/26 08:44:05,-2
04/12/26 08:45:05,-45
04/12/26 08:46:05,1
04/12/26 08:47:05,0
04/12/26 08:48:05,0
04/12/26 08:49:05,0
04/12/26 08:50:05,0
04/12/26 08:51:05,32
04/12/26 08:52:05,-2
04/12/26 08:53:07,0
04/12/26 08:54:07,-3
04/12/26 08:55:07,-14
04/12/26 08:56:07,10
04/12/26 08:57:07,21
04/12/26 08:58:07,10
04/12/26 08:59:07,6
04/12/26 09:00:07,13
04/12/26 09:01:07,11
04/12/26 09:02:07,17
04/12/26 09:03:07,61
04/12/26 09:04:07,25
04/12/26 09:05:07,14
04/12/26 09:06:07,25
04/12/26 09:07:07,64
04/12/26 09:08:07,14
04/12/26 09:09:09,2
04/12/26 09:10:09,17
04/12/26 09:11:09,7
04/12/26 09:12:09,-2
04/12/26 09:13:09,11
04/12/26 09:14:09,33
04/12/26 09:15:09,3
04/12/26 09:16:09,16
04/12/26 09:17:09,0
04/12/26 09:18:09,26
04/12/26 09:19:09,41
04/12/26 09:20:09,0
04/12/26 09:21:09,1
04/12/26 09:22:09,0
04/12/26 09:23:09,27
04/12/26 09:24:11,76
04/12/26 09:25:11,-4
04/12/26 09:26:11,5
04/12/26 09:27:11,-4
04/12/26 09:28:11,2
04/12/26 09:29:11,-1
04/12/26 09:30:11,4
04/12/26 09:31:11,13
04/12/26 09:32:11,-2
04/12/26 09:33:11,7
04/12/26 09:34:11,7
04/12/26 09:35:11,0
04/12/26 09:36:11,-8
04/12/26 09:37:11,0
04/12/26 09:38:11,0
04/12/26 09:39:12,-14
04/12/26 09:40:12,1
04/12/26 09:41:12,-1
04/12/26 09:42:12,0
04/12/26 09:43:12,0
04/12/26 09:44:12,-57
04/12/26 09:45:12,97
04/12/26 09:46:12,29
04/12/26 09:47:12,23
04/12/26 09:48:12,28
04/12/26 09:49:12,0
04/12/26 09:50:12,25
04/12/26 09:51:12,34
04/12/26 09:52:12,-1
04/12/26 09:53:12,-3
04/12/26 09:54:16,1
04/12/26 09:55:16,1
04/12/26 09:56:16,0
04/12/26 09:57:16,3
04/12/26 09:58:16,0
04/12/26 09:59:16,20
04/12/26 10:00:16,5
04/12/26 10:01:16,0
04/12/26 10:02:16,0
04/12/26 10:03:16,0
04/12/26 10:04:16,0
04/12/26 10:05:16,0
04/12/26 10:06:16,6
04/12/26 10:07:16,16
