id;activity;calories;day;distance;end_datetime;intensity;label;source;start_datetime
83917594-7185-45a4-a26b-4a51762b7af6;other;191.09490966796875;2026-04-06;;2026-04-06T19:19:00.000+03:00;moderate;Matto ja kuula;confirmed;2026-04-06T18:47:00.000+03:00
48557afa-a472-4588-b1f4-15d895924682;rowing;55.2945671081543;2026-04-07;;2026-04-07T08:34:00.000+03:00;moderate;;confirmed;2026-04-07T08:23:00.000+03:00
36e5e992-ba53-4a00-9c9f-79ba1ebce9e8;rowing;114.19929504394531;2026-04-07;;2026-04-07T08:55:00.000+03:00;moderate;;confirmed;2026-04-07T08:35:00.000+03:00
391616a4-7e5a-4c27-a27b-fd87743c42c8;kettlebell;101.46732330322266;2026-04-07;;2026-04-07T09:14:00.000+03:00;moderate;;confirmed;2026-04-07T08:55:00.000+03:00
f99b7db1-87fe-4bd8-bf3c-39bf69568794;walking;48.47698211669922;2026-04-07;;2026-04-07T11:10:00.000+03:00;moderate;;confirmed;2026-04-07T10:53:00.000+03:00
aa05c8e6-49b0-4ab3-99a2-416c2e401bf9;walking;40.703250885009766;2026-04-07;;2026-04-07T20:32:00.000+03:00;moderate;;confirmed;2026-04-07T20:20:00.000+03:00
a4a3fd6e-56e2-4b24-85c3-2ffc166a1889;kettlebell;147.77084350585938;2026-04-08;57.72595346463663;2026-04-08T09:03:00.000+03:00;moderate;;confirmed;2026-04-08T08:31:00.000+03:00
f38965ec-b40b-440d-bd15-72ecdad159dc;kettlebell;104.5542984008789;2026-04-08;17.072260192776262;2026-04-08T09:25:00.000+03:00;moderate;;confirmed;2026-04-08T09:03:00.000+03:00
4a0803de-d53f-48c5-be7a-924e01606345;walking;41.20620346069336;2026-04-08;604.333079646782;2026-04-08T17:21:00.000+03:00;moderate;;confirmed;2026-04-08T17:10:00.000+03:00
969c870b-0d52-4369-b1e1-bcce54affaa8;kettlebell;121.03788757324219;2026-04-09;34.141711292640714;2026-04-09T09:54:00.000+03:00;moderate;;confirmed;2026-04-09T09:28:00.000+03:00
47cfd4c1-ae4c-49e9-bc44-27a6d18a99fe;rowing;75.07844543457031;2026-04-09;6.611293601366206;2026-04-09T10:16:00.000+03:00;moderate;;confirmed;2026-04-09T09:54:00.000+03:00
5ec6b43e-b361-4333-9a4c-4b52accbf947;yardwork;71.4540786743164;2026-04-09;28.232650744064458;2026-04-09T17:41:00.000+03:00;moderate;;confirmed;2026-04-09T17:27:00.000+03:00
93f46850-45f2-43f8-950a-44bc549df86a;kettlebell;118.71636962890625;2026-04-10;80.65794679345653;2026-04-10T08:39:00.000+03:00;moderate;;confirmed;2026-04-10T08:13:00.000+03:00
bc02fe37-bf0a-4549-a189-c4f665d05ee4;walking;132.07177734375;2026-04-10;1975.327960222145;2026-04-10T22:12:00.000+03:00;moderate;;confirmed;2026-04-10T21:26:00.000+03:00
b0dc6864-5754-441b-8a88-bbf41796bab0;walking;78.30766296386719;2026-04-11;1760.682053988584;2026-04-11T11:57:00.000+03:00;moderate;;confirmed;2026-04-11T11:30:00.000+03:00
8bde3aaf-a41e-4b9a-b85f-28cdc7f0299a;walking;95.3072280883789;2026-04-11;1914.368941794926;2026-04-11T15:11:00.000+03:00;moderate;;confirmed;2026-04-11T14:42:00.000+03:00
c4b71117-7ebf-4bdf-88d1-563602a53acb;walking;44.88980484008789;2026-04-11;867.5191674879826;2026-04-11T17:19:00.000+03:00;moderate;;confirmed;2026-04-11T17:05:00.000+03:00
ec2fb1a8-8c8e-4e49-b97e-58302751c0c6;walking;39.10115051269531;2026-04-12;536.5669473078734;2026-04-12T11:36:00.000+03:00;moderate;;confirmed;2026-04-12T11:23:00.000+03:00
d20fa50b-3b20-4833-a99d-2efc1e0b7a26;walking;54.6116828918457;2026-04-12;573.9888489997172;2026-04-12T13:03:00.000+03:00;moderate;;confirmed;2026-04-12T12:38:00.000+03:00
f77bf34e-5e51-4afa-8305-14107f8a1a2c;walking;83.17196655273438;2026-04-12;1202.9824741668453;2026-04-12T14:10:00.000+03:00;moderate;;confirmed;2026-04-12T13:33:00.000+03:00
ebfa33e9-3ee4-4019-87f2-2c450e5d9c7e;walking;36.046817779541016;2026-04-12;654.4323370807518;2026-04-12T15:36:00.000+03:00;moderate;;confirmed;2026-04-12T15:24:00.000+03:00
b806b10f-851f-48ac-b239-1fd3c22a1e5e;walking;88.22343444824219;2026-04-13;13.271933841059344;2026-04-13T07:42:00.000+03:00;moderate;;confirmed;2026-04-13T07:18:00.000+03:00
fdeb04cd-2baf-46b1-8cb5-0631665837de;walking;45.33024597167969;2026-04-13;572.6186912047326;2026-04-13T09:50:00.000+03:00;moderate;;confirmed;2026-04-13T09:35:00.000+03:00
bdc8b256-0ff1-4022-9f5a-ee2017a0cb86;yardwork;276.2795104980469;2026-04-13;79.32375734849506;2026-04-13T18:29:00.000+03:00;moderate;;confirmed;2026-04-13T17:44:00.000+03:00
5497808b-a6fb-4708-ba11-d3bc041f324e;rowing;167.3878936767578;2026-04-14;3.6078583424687074;2026-04-14T09:12:00.000+03:00;moderate;;confirmed;2026-04-14T08:39:00.000+03:00
17b90dde-b214-4705-a758-56515d04afe8;walking;109.55352783203125;2026-04-15;9.322873325090729;2026-04-15T07:38:00.000+03:00;moderate;;confirmed;2026-04-15T07:08:00.000+03:00
6efc4b5b-2afd-480c-912a-8be4b4d65ad5;walking;67.93295288085938;2026-04-15;1226.772822934913;2026-04-15T18:58:00.000+03:00;moderate;;confirmed;2026-04-15T18:42:00.000+03:00
3136f0e8-4275-4c19-ae36-0f34ab945e9c;walking;118.75138092041016;2026-04-16;134.74376151027423;2026-04-16T08:14:00.000+03:00;moderate;;confirmed;2026-04-16T07:40:00.000+03:00
b20eda06-2292-4740-b768-fb1757527760;rowing;73.55571746826172;2026-04-16;16.43019969643877;2026-04-16T08:30:00.000+03:00;moderate;;confirmed;2026-04-16T08:15:00.000+03:00
c22d728e-1918-43d9-826e-dd78fba43c5f;walking;58.929039001464844;2026-04-16;1073.8707383728588;2026-04-16T19:53:00.000+03:00;moderate;;confirmed;2026-04-16T19:35:00.000+03:00
8c7a4b9e-d1cb-4496-a073-5130f8d53347;walking;64.3915786743164;2026-04-17;15.148004408945866;2026-04-17T08:35:00.000+03:00;moderate;;confirmed;2026-04-17T08:17:00.000+03:00
83faca21-035e-45e0-89aa-c9e4256a44cf;walking;39.58074951171875;2026-04-17;;2026-04-17T08:49:00.000+03:00;moderate;;confirmed;2026-04-17T08:39:00.000+03:00
3b56dce6-ff08-4cfe-919c-b66cb01c439f;yardwork;397.34674072265625;2026-04-18;262.6495105495648;2026-04-18T18:14:00.000+03:00;moderate;;confirmed;2026-04-18T16:49:00.000+03:00
04813557-5a4a-473f-959e-4997a87ff5bf;walking;108.63740539550781;2026-04-19;6.243111434058391;2026-04-19T08:06:00.000+03:00;moderate;;confirmed;2026-04-19T07:38:00.000+03:00
581f8999-f9fc-4801-90fa-d9616278546a;rowing;162.56846618652344;2026-04-20;8.44080496986458;2026-04-20T08:10:00.000+03:00;moderate;;confirmed;2026-04-20T07:41:00.000+03:00
8aae34e3-36ea-4dd4-b134-6852ef8b83c5;walking;40.432193756103516;2026-04-20;535.1734438137945;2026-04-20T11:04:00.000+03:00;moderate;;confirmed;2026-04-20T10:52:00.000+03:00
24809218-7c4e-48ca-a021-7b87cb538862;rowing;143.87184143066406;2026-04-21;18.24447572682915;2026-04-21T08:27:00.000+03:00;moderate;;confirmed;2026-04-21T07:57:00.000+03:00
b06f164e-96ea-4da4-b86a-daed9da2534e;yardwork;113.55297088623047;2026-04-21;32.782651536816104;2026-04-21T18:04:00.000+03:00;moderate;;confirmed;2026-04-21T17:36:00.000+03:00
c8056dbc-0368-4639-9fb8-cf0496751f25;rowing;171.88638305664062;2026-04-22;48.33959465724321;2026-04-22T08:26:00.000+03:00;moderate;;confirmed;2026-04-22T07:57:00.000+03:00
1708ebec-0ab1-4545-a503-11e02ef393d6;yardwork;61.26070785522461;2026-04-23;28.211092789474947;2026-04-23T15:53:00.000+03:00;moderate;;confirmed;2026-04-23T15:37:00.000+03:00
b325c60d-52ec-4d4c-9f3b-86640eaaa1df;kettlebell;62.58928298950195;2026-04-23;;2026-04-23T19:36:00.000+03:00;moderate;;confirmed;2026-04-23T19:22:00.000+03:00
a0515402-8162-4457-8722-1396cc4b150b;kettlebell;156.70684814453125;2026-04-24;40.291765568127474;2026-04-24T08:30:00.000+03:00;moderate;;confirmed;2026-04-24T08:02:00.000+03:00
add01614-b3d8-4d62-91a4-0a16919afa27;walking;32.91923141479492;2026-04-24;526.5099565847352;2026-04-24T17:39:00.000+03:00;moderate;;confirmed;2026-04-24T17:27:00.000+03:00
9ce323ee-f61c-4c9e-b196-f7e590ab4902;walking;40.97721862792969;2026-04-25;6.842558699732127;2026-04-25T09:23:00.000+03:00;moderate;;confirmed;2026-04-25T09:12:00.000+03:00
5f886694-39fb-47e6-8d6f-42e658446dab;kettlebell;98.49624633789062;2026-04-25;5.746733486438515;2026-04-25T09:47:00.000+03:00;moderate;;confirmed;2026-04-25T09:29:00.000+03:00
abf529eb-f881-4969-9df1-46d220202366;walking;166.6317596435547;2026-04-26;93.11385773057597;2026-04-26T09:45:00.000+03:00;moderate;;confirmed;2026-04-26T09:07:00.000+03:00
71f86bad-8efd-4ac7-b4c2-7dffe940af4b;walking;62.012489318847656;2026-04-27;35.81295181980744;2026-04-27T08:46:00.000+03:00;moderate;;confirmed;2026-04-27T08:30:00.000+03:00
b44cdaf1-86fc-442d-8b26-4a83de66ee71;walking;55.298072814941406;2026-04-27;2.588350154194349;2026-04-27T09:02:00.000+03:00;moderate;;confirmed;2026-04-27T08:50:00.000+03:00
c380ab84-2897-4d8b-8733-ab9e32a499f9;walking;32.32080078125;2026-04-27;330.52108539439064;2026-04-27T16:48:00.000+03:00;moderate;;confirmed;2026-04-27T16:38:00.000+03:00
b18ad25c-70d2-4cad-90d3-f21bea01746c;walking;51.39873504638672;2026-04-28;47.51806722088503;2026-04-28T08:58:00.000+03:00;moderate;;confirmed;2026-04-28T08:46:00.000+03:00
c353ea61-e5ec-4a42-bba5-615d61479718;kettlebell;60.423824310302734;2026-04-28;15.697245680760805;2026-04-28T09:09:00.000+03:00;moderate;;confirmed;2026-04-28T08:58:00.000+03:00
a43a4748-ba95-4012-b81f-588be0388e66;yardwork;70.2322769165039;2026-04-28;;2026-04-28T17:18:00.000+03:00;moderate;;confirmed;2026-04-28T17:01:00.000+03:00
